query_id,query_text,search_intent,user_id,timestamp,device_type
49047,best Romance content,Transactional,user_1842,2024-10-13 05:00:00,Mobile
49048,best short drama content,Transactional,user_3786,2024-09-08 10:00:00,Mobile
49049,best Romance content,Navigational,user_180,2024-10-31 20:00:00,Mobile
49050,Comedy short drama,Navigational,user_2102,2024-11-15 09:00:00,Mobile
49051,Fantasy short drama,Informational,user_3145,2024-08-24 05:00:00,Desktop
49052,top rated video series,Entertainment,user_1577,2024-09-20 20:00:00,Mobile
49053,watch short drama online,Entertainment,user_1581,2024-09-02 11:00:00,Mobile
49054,best Romance content,Entertainment,user_865,2024-04-10 20:00:00,Tablet
49055,top rated Action series,Entertainment,user_2691,2024-07-11 04:00:00,Mobile
49056,watch Fantasy online,Entertainment,user_999,2024-10-25 21:00:00,Mobile
49057,video short drama,Transactional,user_1308,2024-09-27 01:00:00,Mobile
49058,best Action content,Informational,user_70,2024-10-16 01:00:00,Mobile
49059,top rated short drama series,Social,user_2502,2024-10-17 21:00:00,Mobile
49060,watch short drama online,Transactional,user_1906,2024-06-07 03:00:00,Desktop
49061,best Thriller content,Transactional,user_1061,2024-12-20 04:00:00,Mobile
49062,short drama short drama,Navigational,user_922,2024-10-13 12:00:00,Desktop
49063,best Comedy content,Entertainment,user_2248,2024-03-04 15:00:00,Mobile
49064,top rated Horror series,Entertainment,user_1077,2024-08-02 10:00:00,Mobile
49065,watch video online,Social,user_4287,2024-11-22 10:00:00,Mobile
49066,Horror short drama,Transactional,user_3143,2024-10-25 05:00:00,Desktop
49067,top rated Sci-Fi series,Social,user_2453,2024-03-29 22:00:00,Desktop
49068,best content content,Transactional,user_4143,2024-06-07 01:00:00,Desktop
49069,watch Drama online,Social,user_4324,2024-04-17 01:00:00,Desktop
49070,top rated Horror series,Social,user_1345,2024-10-28 01:00:00,Tablet
49071,top rated video series,Social,user_785,2024-10-08 18:00:00,Mobile
49072,best Thriller content,Transactional,user_3911,2024-03-11 22:00:00,Mobile
49073,watch Thriller online,Social,user_376,2025-01-26 02:00:00,Mobile
49074,best Thriller content,Navigational,user_3309,2024-12-14 17:00:00,Desktop
49075,top rated Thriller series,Entertainment,user_2771,2024-04-04 03:00:00,Desktop
49076,top rated content series,Transactional,user_1568,2024-01-07 06:00:00,Desktop
49077,Action short drama,Transactional,user_1324,2024-11-24 05:00:00,Desktop
49078,top rated Comedy series,Navigational,user_3791,2024-06-09 01:00:00,Mobile
49079,top rated Action series,Navigational,user_1517,2024-12-14 17:00:00,Mobile
49080,top rated Action series,Informational,user_2543,2024-10-03 03:00:00,Mobile
49081,top rated Romance series,Navigational,user_3163,2024-07-15 09:00:00,Desktop
49082,content short drama,Transactional,user_1421,2024-11-06 04:00:00,Tablet
49083,top rated content series,Transactional,user_2223,2024-06-09 07:00:00,Mobile
49084,watch Sci-Fi online,Informational,user_2039,2024-01-17 10:00:00,Desktop
49085,best Comedy content,Transactional,user_3032,2024-09-07 19:00:00,Mobile
49086,best content content,Informational,user_3477,2024-11-11 05:00:00,Mobile
49087,best video content,Transactional,user_4297,2024-07-03 11:00:00,Mobile
49088,watch Fantasy online,Informational,user_1959,2024-03-17 14:00:00,Tablet
49089,best Drama content,Social,user_4737,2024-12-23 11:00:00,Mobile
49090,top rated Sci-Fi series,Transactional,user_3246,2024-05-04 08:00:00,Mobile
49091,watch Action online,Navigational,user_599,2024-09-26 23:00:00,Mobile
49092,Drama short drama,Entertainment,user_1623,2024-10-28 07:00:00,Mobile
49093,best Comedy content,Social,user_2253,2024-02-08 05:00:00,Mobile
49094,top rated Fantasy series,Informational,user_1772,2024-03-28 14:00:00,Mobile
49095,top rated Drama series,Social,user_2192,2024-05-21 05:00:00,Mobile
49096,Romance short drama,Informational,user_3888,2024-11-10 06:00:00,Mobile
49097,best Comedy content,Social,user_1809,2024-05-12 08:00:00,Mobile
49098,Drama short drama,Transactional,user_2447,2024-12-16 20:00:00,Tablet
49099,Fantasy short drama,Navigational,user_4902,2024-09-15 07:00:00,Desktop
49100,video short drama,Social,user_3557,2024-07-02 13:00:00,Desktop
49101,watch Comedy online,Entertainment,user_3472,2024-04-24 17:00:00,Desktop
49102,watch Sci-Fi online,Transactional,user_2148,2024-12-16 15:00:00,Tablet
49103,watch Action online,Social,user_3289,2024-11-08 18:00:00,Mobile
49104,video short drama,Social,user_4091,2025-01-07 10:00:00,Mobile
49105,short drama short drama,Entertainment,user_2418,2024-05-12 03:00:00,Mobile
49106,best video content,Social,user_121,2024-09-03 23:00:00,Mobile
49107,top rated Drama series,Navigational,user_4003,2024-12-11 19:00:00,Mobile
49108,short drama short drama,Social,user_816,2025-01-09 09:00:00,Desktop
49109,best short drama content,Transactional,user_641,2025-01-09 10:00:00,Tablet
49110,watch Sci-Fi online,Social,user_3830,2024-01-02 02:00:00,Mobile
49111,top rated Sci-Fi series,Entertainment,user_2191,2024-01-16 04:00:00,Desktop
49112,best Romance content,Navigational,user_3530,2024-02-26 14:00:00,Mobile
49113,best Romance content,Social,user_2966,2024-12-30 21:00:00,Desktop
49114,Sci-Fi short drama,Transactional,user_1550,2025-02-18 05:00:00,Desktop
49115,Drama short drama,Social,user_2751,2024-01-31 18:00:00,Mobile
49116,best Fantasy content,Entertainment,user_1011,2024-04-29 01:00:00,Mobile
49117,watch Sci-Fi online,Transactional,user_3891,2025-02-17 01:00:00,Mobile
49118,watch Thriller online,Navigational,user_3783,2024-02-08 14:00:00,Mobile
49119,best Comedy content,Transactional,user_4512,2025-02-10 04:00:00,Mobile
49120,Sci-Fi short drama,Social,user_1727,2024-12-12 03:00:00,Mobile
49121,watch Fantasy online,Informational,user_684,2024-10-28 18:00:00,Mobile
49122,Romance short drama,Social,user_4898,2024-07-12 06:00:00,Desktop
49123,content short drama,Entertainment,user_964,2024-08-23 07:00:00,Mobile
49124,top rated Fantasy series,Entertainment,user_2881,2024-09-22 18:00:00,Mobile
49125,best Sci-Fi content,Entertainment,user_4026,2024-09-16 16:00:00,Desktop
49126,best short drama content,Informational,user_581,2024-09-15 20:00:00,Desktop
49127,Thriller short drama,Social,user_463,2024-12-09 06:00:00,Mobile
49128,Comedy short drama,Transactional,user_4864,2024-12-02 09:00:00,Tablet
49129,top rated content series,Entertainment,user_986,2024-06-08 12:00:00,Mobile
49130,Drama short drama,Informational,user_841,2024-06-29 20:00:00,Mobile
49131,best Action content,Transactional,user_2856,2024-02-18 07:00:00,Mobile
49132,Romance short drama,Social,user_4239,2024-05-04 07:00:00,Mobile
49133,content short drama,Navigational,user_461,2024-09-22 21:00:00,Desktop
49134,best video content,Social,user_1669,2024-07-24 15:00:00,Desktop
49135,top rated Romance series,Social,user_3886,2025-01-19 14:00:00,Mobile
49136,best short drama content,Social,user_3705,2024-08-21 21:00:00,Mobile
49137,Thriller short drama,Informational,user_4822,2024-05-18 06:00:00,Mobile
49138,top rated Action series,Entertainment,user_2451,2024-12-21 13:00:00,Mobile
49139,watch Fantasy online,Social,user_338,2024-06-21 14:00:00,Mobile
49140,top rated short drama series,Transactional,user_3564,2024-09-09 08:00:00,Mobile
49141,Action short drama,Informational,user_3488,2025-02-14 15:00:00,Mobile
49142,top rated Romance series,Transactional,user_633,2024-06-20 09:00:00,Mobile
49143,watch Thriller online,Informational,user_3516,2024-03-01 04:00:00,Mobile
49144,Drama short drama,Transactional,user_166,2024-03-22 03:00:00,Desktop
49145,top rated Comedy series,Transactional,user_2936,2024-04-17 08:00:00,Mobile
49146,top rated Horror series,Social,user_4554,2024-03-14 17:00:00,Desktop
49147,watch Thriller online,Entertainment,user_3111,2024-08-08 05:00:00,Tablet
49148,watch Horror online,Navigational,user_473,2024-07-08 09:00:00,Mobile
49149,top rated video series,Transactional,user_4248,2024-03-25 19:00:00,Mobile
49150,Thriller short drama,Social,user_1465,2024-05-30 03:00:00,Mobile
49151,best Sci-Fi content,Social,user_4893,2025-01-06 02:00:00,Mobile
49152,watch content online,Entertainment,user_3517,2024-09-03 02:00:00,Desktop
49153,watch Drama online,Transactional,user_4928,2024-08-21 22:00:00,Desktop
49154,watch Thriller online,Informational,user_1190,2024-02-23 14:00:00,Mobile
49155,watch Sci-Fi online,Informational,user_3562,2024-02-27 23:00:00,Desktop
49156,Romance short drama,Entertainment,user_2405,2024-04-15 12:00:00,Tablet
49157,top rated short drama series,Entertainment,user_2473,2025-01-29 02:00:00,Mobile
49158,Horror short drama,Entertainment,user_4194,2024-12-24 08:00:00,Mobile
49159,watch Horror online,Transactional,user_4545,2024-10-31 20:00:00,Mobile
49160,watch Romance online,Transactional,user_4656,2024-07-27 20:00:00,Desktop
49161,best Horror content,Social,user_4889,2024-11-19 01:00:00,Mobile
49162,Fantasy short drama,Informational,user_674,2024-08-19 18:00:00,Tablet
49163,Drama short drama,Navigational,user_4614,2024-10-03 18:00:00,Mobile
49164,watch Action online,Entertainment,user_2455,2024-10-23 07:00:00,Mobile
49165,top rated short drama series,Transactional,user_4022,2025-02-13 12:00:00,Desktop
49166,top rated Sci-Fi series,Informational,user_2320,2024-11-12 20:00:00,Mobile
49167,watch Romance online,Informational,user_4546,2024-11-08 09:00:00,Mobile
49168,best Drama content,Informational,user_3712,2024-11-24 23:00:00,Mobile
49169,short drama short drama,Navigational,user_4769,2024-07-27 09:00:00,Mobile
49170,top rated Horror series,Entertainment,user_3202,2024-10-02 02:00:00,Tablet
49171,watch Comedy online,Social,user_1926,2024-07-10 01:00:00,Mobile
49172,best Fantasy content,Navigational,user_1065,2024-03-05 22:00:00,Mobile
49173,best short drama content,Informational,user_2438,2024-02-10 03:00:00,Desktop
49174,top rated short drama series,Navigational,user_487,2024-01-09 00:00:00,Mobile
49175,top rated Romance series,Social,user_4790,2024-07-09 10:00:00,Desktop
49176,best Drama content,Social,user_3540,2025-02-14 14:00:00,Mobile
49177,best Romance content,Navigational,user_3827,2024-04-27 14:00:00,Tablet
49178,Romance short drama,Social,user_3533,2024-11-30 11:00:00,Mobile
49179,top rated Horror series,Entertainment,user_4726,2024-01-27 06:00:00,Mobile
49180,top rated Fantasy series,Entertainment,user_1265,2024-06-24 03:00:00,Desktop
49181,watch Thriller online,Navigational,user_3825,2024-06-15 14:00:00,Mobile
49182,Fantasy short drama,Informational,user_1952,2024-11-19 06:00:00,Mobile
49183,best Fantasy content,Entertainment,user_4609,2024-01-14 07:00:00,Desktop
49184,watch Fantasy online,Entertainment,user_1640,2024-08-06 07:00:00,Desktop
49185,watch Thriller online,Transactional,user_614,2024-12-07 16:00:00,Tablet
49186,content short drama,Entertainment,user_54,2024-09-25 07:00:00,Mobile
49187,video short drama,Informational,user_1638,2024-07-31 09:00:00,Desktop
49188,top rated Drama series,Navigational,user_4146,2024-12-10 08:00:00,Desktop
49189,top rated Drama series,Entertainment,user_3976,2025-02-19 21:00:00,Mobile
49190,watch Drama online,Social,user_4218,2025-01-19 08:00:00,Mobile
49191,Action short drama,Transactional,user_598,2025-01-08 06:00:00,Desktop
49192,best Fantasy content,Navigational,user_4275,2025-01-11 06:00:00,Desktop
49193,watch Fantasy online,Entertainment,user_2796,2024-05-28 13:00:00,Desktop
49194,top rated Sci-Fi series,Informational,user_2493,2024-04-16 06:00:00,Desktop
49195,best Fantasy content,Informational,user_2592,2024-03-23 10:00:00,Desktop
49196,best Sci-Fi content,Entertainment,user_2955,2024-07-11 13:00:00,Mobile
49197,Thriller short drama,Social,user_787,2024-09-06 09:00:00,Mobile
49198,Romance short drama,Navigational,user_2684,2024-11-23 07:00:00,Mobile
49199,best short drama content,Entertainment,user_3901,2024-05-05 20:00:00,Mobile
49200,top rated Action series,Transactional,user_440,2024-05-08 09:00:00,Mobile
49201,watch Drama online,Navigational,user_3539,2025-01-18 14:00:00,Mobile
49202,watch Romance online,Transactional,user_1191,2024-08-05 11:00:00,Desktop
49203,Thriller short drama,Entertainment,user_2922,2024-04-16 00:00:00,Mobile
49204,content short drama,Transactional,user_547,2024-11-16 06:00:00,Tablet
49205,top rated short drama series,Transactional,user_2678,2024-09-04 08:00:00,Desktop
49206,top rated Horror series,Transactional,user_1646,2024-11-22 17:00:00,Mobile
49207,top rated Sci-Fi series,Informational,user_4141,2025-02-01 08:00:00,Desktop
49208,content short drama,Navigational,user_4186,2024-10-28 02:00:00,Mobile
49209,watch Thriller online,Informational,user_987,2024-04-03 21:00:00,Mobile
49210,best Fantasy content,Informational,user_4163,2024-04-28 11:00:00,Tablet
49211,best Thriller content,Transactional,user_2822,2024-02-25 08:00:00,Desktop
49212,top rated Thriller series,Informational,user_2830,2024-03-01 04:00:00,Desktop
49213,top rated short drama series,Transactional,user_2208,2024-02-20 12:00:00,Mobile
49214,best Action content,Social,user_426,2025-01-31 20:00:00,Desktop
49215,Comedy short drama,Transactional,user_4183,2024-10-15 10:00:00,Mobile
49216,top rated Thriller series,Navigational,user_1322,2025-02-16 07:00:00,Desktop
49217,watch Comedy online,Navigational,user_1189,2024-09-18 13:00:00,Tablet
49218,top rated Sci-Fi series,Navigational,user_1789,2024-03-14 20:00:00,Mobile
49219,best Romance content,Entertainment,user_2866,2025-01-05 23:00:00,Desktop
49220,Fantasy short drama,Navigational,user_1847,2024-03-20 12:00:00,Mobile
49221,watch content online,Entertainment,user_1350,2024-08-01 18:00:00,Desktop
49222,watch Comedy online,Entertainment,user_2322,2024-12-25 00:00:00,Desktop
49223,top rated Drama series,Navigational,user_2805,2024-12-10 00:00:00,Mobile
49224,Sci-Fi short drama,Transactional,user_2797,2024-02-11 18:00:00,Desktop
49225,watch video online,Informational,user_4437,2024-07-18 11:00:00,Mobile
49226,short drama short drama,Social,user_2957,2024-10-07 18:00:00,Mobile
49227,best video content,Social,user_2226,2024-06-08 07:00:00,Mobile
49228,best Comedy content,Navigational,user_2702,2024-07-13 03:00:00,Mobile
49229,Comedy short drama,Navigational,user_4190,2024-08-11 19:00:00,Mobile
49230,top rated Sci-Fi series,Entertainment,user_776,2024-01-05 11:00:00,Mobile
49231,best Drama content,Transactional,user_2991,2024-08-10 01:00:00,Mobile
49232,short drama short drama,Informational,user_4502,2025-01-15 10:00:00,Tablet
49233,best Sci-Fi content,Navigational,user_4696,2024-09-26 19:00:00,Mobile
49234,Fantasy short drama,Informational,user_4418,2024-10-29 17:00:00,Mobile
49235,best Comedy content,Transactional,user_364,2024-08-02 21:00:00,Mobile
49236,watch Drama online,Entertainment,user_4506,2024-10-23 11:00:00,Mobile
49237,short drama short drama,Informational,user_954,2024-11-21 03:00:00,Desktop
49238,best Sci-Fi content,Entertainment,user_3662,2024-01-14 19:00:00,Desktop
49239,best Action content,Transactional,user_2339,2024-07-07 20:00:00,Mobile
49240,video short drama,Entertainment,user_2521,2024-10-17 16:00:00,Desktop
49241,Fantasy short drama,Entertainment,user_1884,2025-02-02 03:00:00,Mobile
49242,watch Sci-Fi online,Navigational,user_3580,2024-05-25 02:00:00,Mobile
49243,best Action content,Informational,user_836,2024-01-27 04:00:00,Desktop
49244,best Fantasy content,Transactional,user_2085,2024-05-17 16:00:00,Desktop
49245,watch Sci-Fi online,Entertainment,user_2454,2025-01-11 04:00:00,Desktop
49246,watch Action online,Entertainment,user_4553,2024-04-16 07:00:00,Tablet
49247,top rated Action series,Social,user_2516,2024-02-21 16:00:00,Mobile
49248,top rated Fantasy series,Informational,user_2837,2024-06-14 20:00:00,Desktop
49249,watch Romance online,Informational,user_3336,2024-10-25 02:00:00,Mobile
49250,watch Action online,Transactional,user_2626,2024-04-24 07:00:00,Desktop
49251,watch Action online,Social,user_2915,2024-04-19 19:00:00,Mobile
49252,top rated Romance series,Transactional,user_507,2025-01-14 03:00:00,Mobile
49253,Romance short drama,Informational,user_1981,2024-03-08 20:00:00,Mobile
49254,watch short drama online,Informational,user_2341,2024-04-09 01:00:00,Mobile
49255,top rated short drama series,Social,user_4310,2024-09-18 16:00:00,Mobile
49256,Sci-Fi short drama,Entertainment,user_3644,2024-06-25 18:00:00,Mobile
49257,watch Sci-Fi online,Social,user_690,2025-01-29 02:00:00,Mobile
49258,top rated Comedy series,Navigational,user_2286,2024-12-27 13:00:00,Desktop
49259,short drama short drama,Social,user_642,2024-01-22 21:00:00,Mobile
49260,top rated Romance series,Transactional,user_3968,2025-02-01 11:00:00,Desktop
49261,watch short drama online,Informational,user_341,2024-12-02 09:00:00,Mobile
49262,best Action content,Informational,user_2119,2024-05-08 12:00:00,Mobile
49263,Sci-Fi short drama,Social,user_964,2024-07-19 21:00:00,Mobile
49264,best content content,Transactional,user_4385,2024-11-09 08:00:00,Mobile
49265,watch Sci-Fi online,Informational,user_2462,2024-01-05 14:00:00,Desktop
49266,watch Romance online,Transactional,user_4052,2024-11-05 14:00:00,Mobile
49267,best Fantasy content,Transactional,user_333,2024-02-02 15:00:00,Mobile
49268,best Drama content,Informational,user_829,2024-12-09 09:00:00,Desktop
49269,best Action content,Entertainment,user_3061,2024-05-20 00:00:00,Mobile
49270,best Romance content,Entertainment,user_3419,2024-03-16 02:00:00,Mobile
49271,watch Fantasy online,Navigational,user_2829,2024-11-04 12:00:00,Mobile
49272,Horror short drama,Entertainment,user_19,2024-08-27 23:00:00,Desktop
49273,Fantasy short drama,Transactional,user_2952,2024-10-14 03:00:00,Desktop
49274,watch Comedy online,Navigational,user_1094,2024-05-02 15:00:00,Desktop
49275,watch Sci-Fi online,Social,user_908,2024-05-18 21:00:00,Mobile
49276,top rated Romance series,Informational,user_4356,2024-08-05 08:00:00,Mobile
49277,top rated video series,Navigational,user_526,2024-02-02 07:00:00,Mobile
49278,best Fantasy content,Social,user_1229,2024-09-04 20:00:00,Mobile
49279,Drama short drama,Entertainment,user_4309,2024-11-26 03:00:00,Mobile
49280,best short drama content,Social,user_3735,2024-08-06 13:00:00,Desktop
49281,Romance short drama,Social,user_4364,2024-04-10 19:00:00,Mobile
49282,watch Romance online,Social,user_1617,2024-04-28 08:00:00,Mobile
49283,top rated short drama series,Informational,user_1441,2024-09-18 04:00:00,Mobile
49284,best content content,Transactional,user_2646,2024-09-01 09:00:00,Mobile
49285,watch content online,Social,user_316,2024-06-06 08:00:00,Mobile
49286,top rated Sci-Fi series,Navigational,user_2060,2024-08-31 10:00:00,Desktop
49287,short drama short drama,Social,user_2526,2024-10-08 19:00:00,Mobile
49288,best Thriller content,Social,user_3015,2025-01-07 19:00:00,Mobile
49289,watch Thriller online,Social,user_4990,2024-03-25 18:00:00,Desktop
49290,Action short drama,Transactional,user_2860,2024-04-03 03:00:00,Tablet
49291,Drama short drama,Transactional,user_3355,2024-05-25 02:00:00,Desktop
49292,top rated content series,Informational,user_3921,2024-10-13 21:00:00,Mobile
49293,top rated content series,Entertainment,user_2350,2024-12-12 14:00:00,Desktop
49294,video short drama,Social,user_1117,2024-08-12 05:00:00,Mobile
49295,Drama short drama,Transactional,user_2699,2024-08-25 02:00:00,Desktop
49296,Action short drama,Navigational,user_4149,2024-09-13 14:00:00,Desktop
49297,top rated Horror series,Entertainment,user_4080,2024-01-22 21:00:00,Mobile
49298,top rated Comedy series,Social,user_1177,2024-02-06 05:00:00,Mobile
49299,Sci-Fi short drama,Social,user_2725,2025-02-10 02:00:00,Desktop
49300,best Drama content,Entertainment,user_3017,2024-09-30 00:00:00,Tablet
49301,best Romance content,Navigational,user_263,2024-12-01 05:00:00,Tablet
49302,watch content online,Entertainment,user_3499,2024-09-19 14:00:00,Desktop
49303,best Thriller content,Social,user_2823,2025-01-23 16:00:00,Desktop
49304,watch Sci-Fi online,Informational,user_4429,2024-11-05 01:00:00,Mobile
49305,best short drama content,Informational,user_1866,2025-02-13 19:00:00,Mobile
49306,best Romance content,Transactional,user_3729,2024-10-29 01:00:00,Mobile
49307,Comedy short drama,Transactional,user_4824,2024-09-05 10:00:00,Mobile
49308,top rated video series,Informational,user_3432,2024-01-04 07:00:00,Mobile
49309,top rated Fantasy series,Navigational,user_2035,2024-02-14 04:00:00,Desktop
49310,top rated Drama series,Informational,user_2310,2024-12-25 08:00:00,Mobile
49311,Sci-Fi short drama,Social,user_4150,2024-12-21 08:00:00,Mobile
49312,content short drama,Social,user_4901,2024-12-29 14:00:00,Mobile
49313,Action short drama,Transactional,user_3569,2024-12-14 04:00:00,Mobile
49314,video short drama,Transactional,user_4547,2025-01-07 21:00:00,Mobile
49315,top rated video series,Entertainment,user_3158,2025-02-08 00:00:00,Mobile
49316,watch Comedy online,Transactional,user_5,2024-04-16 17:00:00,Mobile
49317,best content content,Entertainment,user_4415,2024-09-27 03:00:00,Mobile
49318,best short drama content,Transactional,user_3493,2024-02-20 00:00:00,Desktop
49319,Fantasy short drama,Entertainment,user_2304,2024-04-30 23:00:00,Mobile
49320,top rated Thriller series,Transactional,user_3317,2024-08-23 12:00:00,Desktop
49321,best Sci-Fi content,Transactional,user_78,2025-02-20 11:00:00,Mobile
49322,Drama short drama,Social,user_933,2024-12-19 20:00:00,Mobile
49323,watch Fantasy online,Navigational,user_4592,2024-09-02 18:00:00,Mobile
49324,top rated Romance series,Social,user_2318,2024-08-24 21:00:00,Desktop
49325,top rated short drama series,Transactional,user_1323,2024-11-16 11:00:00,Desktop
49326,short drama short drama,Social,user_3151,2025-01-13 17:00:00,Desktop
49327,best content content,Informational,user_2464,2024-07-01 23:00:00,Mobile
49328,watch Romance online,Entertainment,user_1246,2024-06-21 11:00:00,Mobile
49329,watch Fantasy online,Transactional,user_2060,2024-04-01 12:00:00,Mobile
49330,top rated Thriller series,Navigational,user_3359,2024-02-04 05:00:00,Mobile
49331,top rated Drama series,Entertainment,user_2055,2024-02-22 15:00:00,Desktop
49332,best short drama content,Transactional,user_1465,2024-02-02 19:00:00,Mobile
49333,Fantasy short drama,Informational,user_717,2024-03-14 01:00:00,Mobile
49334,top rated Sci-Fi series,Navigational,user_4450,2024-09-19 07:00:00,Desktop
49335,Drama short drama,Transactional,user_421,2024-06-28 00:00:00,Tablet
49336,best video content,Transactional,user_702,2024-11-16 21:00:00,Mobile
49337,watch Comedy online,Entertainment,user_4944,2024-01-27 02:00:00,Mobile
49338,best short drama content,Social,user_4917,2024-11-26 14:00:00,Mobile
49339,best Drama content,Entertainment,user_2185,2024-07-02 13:00:00,Mobile
49340,watch video online,Navigational,user_3503,2024-08-29 17:00:00,Desktop
49341,top rated Romance series,Transactional,user_2508,2025-02-08 03:00:00,Desktop
49342,watch Horror online,Entertainment,user_3747,2025-02-11 14:00:00,Mobile
49343,top rated Drama series,Navigational,user_3764,2024-07-17 08:00:00,Tablet
49344,Action short drama,Entertainment,user_2676,2024-12-28 02:00:00,Mobile
49345,best Romance content,Transactional,user_658,2024-06-29 14:00:00,Mobile
49346,Sci-Fi short drama,Social,user_1977,2025-01-05 15:00:00,Mobile
49347,top rated content series,Navigational,user_2327,2024-11-12 23:00:00,Mobile
49348,watch content online,Navigational,user_2296,2024-12-14 17:00:00,Desktop
49349,Fantasy short drama,Entertainment,user_1097,2024-04-06 15:00:00,Mobile
49350,Horror short drama,Social,user_1059,2024-03-20 10:00:00,Mobile
49351,top rated Thriller series,Entertainment,user_189,2024-06-27 23:00:00,Mobile
49352,top rated Fantasy series,Informational,user_342,2024-10-15 11:00:00,Mobile
49353,top rated content series,Entertainment,user_3983,2024-11-07 21:00:00,Tablet
49354,content short drama,Transactional,user_2746,2024-05-02 07:00:00,Mobile
49355,best Thriller content,Transactional,user_3508,2024-08-14 21:00:00,Desktop
49356,best Sci-Fi content,Transactional,user_1770,2025-02-04 11:00:00,Desktop
49357,best Fantasy content,Transactional,user_365,2024-08-03 11:00:00,Desktop
49358,top rated Romance series,Transactional,user_1669,2025-01-30 22:00:00,Desktop
49359,watch Horror online,Transactional,user_1141,2024-10-11 00:00:00,Mobile
49360,Thriller short drama,Social,user_4524,2024-08-22 18:00:00,Mobile
49361,top rated Drama series,Informational,user_121,2024-03-02 15:00:00,Desktop
49362,watch short drama online,Informational,user_888,2024-11-23 06:00:00,Mobile
49363,top rated Action series,Transactional,user_996,2024-09-06 14:00:00,Tablet
49364,best Action content,Informational,user_2702,2024-09-25 21:00:00,Desktop
49365,Comedy short drama,Social,user_4035,2025-02-12 23:00:00,Mobile
49366,top rated Fantasy series,Entertainment,user_1143,2024-05-16 22:00:00,Mobile
49367,watch content online,Navigational,user_4116,2025-01-02 16:00:00,Mobile
49368,watch Fantasy online,Transactional,user_134,2024-03-05 07:00:00,Mobile
49369,Romance short drama,Social,user_2660,2024-01-29 20:00:00,Mobile
49370,Romance short drama,Transactional,user_4343,2025-01-10 01:00:00,Mobile
49371,top rated content series,Entertainment,user_591,2024-07-24 23:00:00,Mobile
49372,best short drama content,Entertainment,user_1438,2024-12-31 17:00:00,Mobile
49373,Drama short drama,Entertainment,user_2639,2024-02-20 12:00:00,Mobile
49374,best Comedy content,Social,user_568,2024-03-04 18:00:00,Tablet
49375,content short drama,Transactional,user_1812,2024-02-09 11:00:00,Mobile
49376,best Drama content,Transactional,user_3704,2025-01-09 14:00:00,Mobile
49377,best Thriller content,Navigational,user_1960,2025-01-14 14:00:00,Desktop
49378,watch Sci-Fi online,Transactional,user_1287,2024-05-03 00:00:00,Desktop
49379,best Fantasy content,Navigational,user_1805,2025-02-07 02:00:00,Desktop
49380,top rated Drama series,Social,user_3303,2024-10-07 02:00:00,Mobile
49381,best Action content,Social,user_1710,2024-02-06 04:00:00,Mobile
49382,Horror short drama,Transactional,user_3367,2024-01-04 18:00:00,Mobile
49383,top rated Horror series,Informational,user_3185,2024-01-18 14:00:00,Tablet
49384,top rated content series,Transactional,user_2375,2024-04-02 10:00:00,Mobile
49385,best content content,Transactional,user_4507,2024-01-01 17:00:00,Desktop
49386,Drama short drama,Navigational,user_1208,2024-11-16 18:00:00,Mobile
49387,best short drama content,Social,user_1463,2024-01-20 03:00:00,Mobile
49388,top rated Romance series,Transactional,user_2994,2025-01-26 18:00:00,Mobile
49389,best video content,Transactional,user_4151,2025-01-23 09:00:00,Desktop
49390,top rated short drama series,Transactional,user_4256,2024-07-20 20:00:00,Mobile
49391,top rated Romance series,Navigational,user_4998,2025-01-14 03:00:00,Desktop
49392,watch Thriller online,Transactional,user_1808,2024-11-07 04:00:00,Tablet
49393,Sci-Fi short drama,Informational,user_3978,2024-01-15 04:00:00,Desktop
49394,best Fantasy content,Transactional,user_569,2024-07-20 01:00:00,Tablet
49395,Comedy short drama,Social,user_3714,2024-02-06 17:00:00,Mobile
49396,watch Horror online,Social,user_1041,2024-01-16 08:00:00,Tablet
49397,best video content,Entertainment,user_2482,2025-01-22 01:00:00,Mobile
49398,best Sci-Fi content,Navigational,user_3654,2024-05-16 00:00:00,Desktop
49399,top rated video series,Transactional,user_4322,2024-06-02 00:00:00,Desktop
49400,top rated Action series,Transactional,user_3049,2025-02-06 00:00:00,Mobile
49401,top rated video series,Entertainment,user_1304,2025-01-11 15:00:00,Mobile
49402,watch Romance online,Navigational,user_3956,2024-08-12 20:00:00,Mobile
49403,Drama short drama,Entertainment,user_2281,2024-05-22 04:00:00,Desktop
49404,watch Horror online,Navigational,user_2399,2024-01-02 02:00:00,Mobile
49405,top rated Action series,Social,user_3825,2025-01-23 23:00:00,Mobile
49406,best Fantasy content,Social,user_2910,2024-03-01 18:00:00,Mobile
49407,best Comedy content,Social,user_4329,2024-05-28 16:00:00,Mobile
49408,watch Comedy online,Informational,user_3573,2025-01-20 02:00:00,Mobile
49409,Comedy short drama,Informational,user_205,2024-08-05 19:00:00,Mobile
49410,Comedy short drama,Informational,user_227,2024-10-12 15:00:00,Mobile
49411,best Action content,Social,user_1359,2024-03-23 05:00:00,Tablet
49412,watch short drama online,Entertainment,user_4491,2024-12-07 05:00:00,Mobile
49413,Fantasy short drama,Informational,user_3486,2024-05-27 14:00:00,Desktop
49414,best short drama content,Informational,user_4556,2024-01-12 06:00:00,Mobile
49415,watch Drama online,Navigational,user_2395,2024-07-22 14:00:00,Mobile
