query_id,content_id,relevance_score,judgment_source
32044,1559,1,simulated
10386,6774,0,simulated
14859,6112,1,simulated
39666,7509,4,simulated
40118,2780,0,simulated
48620,6232,3,simulated
5249,7806,3,simulated
2613,511,0,simulated
5984,2209,0,simulated
13345,6697,3,simulated
27015,7973,1,simulated
41043,6862,3,simulated
3097,4894,4,simulated
29125,8360,1,simulated
23985,7177,0,simulated
37962,8277,2,simulated
5764,1941,1,simulated
26264,2406,1,simulated
35246,1837,0,simulated
11767,5334,0,simulated
1990,7276,4,simulated
42380,8805,1,simulated
45758,3849,1,simulated
41812,2010,1,simulated
25036,3408,0,simulated
40254,5942,0,simulated
46398,5702,2,simulated
26188,9192,0,simulated
21946,7173,2,simulated
39078,7928,1,simulated
21956,9262,3,simulated
39057,7760,0,simulated
10762,7110,3,simulated
44321,9778,0,simulated
7205,7123,0,simulated
20892,2943,2,simulated
8578,1883,1,simulated
48046,8942,3,simulated
4134,8429,3,simulated
15893,9264,2,simulated
30881,1770,2,simulated
23770,6439,0,simulated
27892,3327,3,simulated
19499,8269,1,simulated
34934,5751,1,simulated
19038,5675,1,simulated
25924,4659,0,simulated
198,3628,3,simulated
42466,21,1,simulated
22779,9900,1,simulated
9209,5802,0,simulated
2516,6440,0,simulated
25408,7004,1,simulated
31869,1439,0,simulated
48719,9020,1,simulated
7671,888,2,simulated
18417,5528,1,simulated
16023,8931,4,simulated
17642,6148,2,simulated
22601,7421,3,simulated
15723,9224,0,simulated
5282,7134,1,simulated
5019,6429,2,simulated
29392,8331,1,simulated
29956,5552,0,simulated
31196,350,2,simulated
16721,1264,0,simulated
5609,9585,0,simulated
14028,2879,4,simulated
37061,8822,2,simulated
17379,4772,2,simulated
11494,3513,2,simulated
49127,6585,2,simulated
100,728,2,simulated
47710,5721,0,simulated
18495,1348,2,simulated
27534,1522,3,simulated
35100,6733,0,simulated
48917,8625,1,simulated
24558,6809,0,simulated
46679,3357,1,simulated
40074,5354,2,simulated
14874,2248,2,simulated
46370,8421,4,simulated
5890,5105,0,simulated
991,6417,0,simulated
18859,9113,3,simulated
45807,6599,3,simulated
49195,9699,3,simulated
34804,5627,1,simulated
19764,9843,0,simulated
9838,2182,0,simulated
28549,5974,0,simulated
4243,3950,0,simulated
12190,2116,0,simulated
21297,18,0,simulated
42687,873,3,simulated
19572,3906,0,simulated
26065,4877,1,simulated
3741,4202,1,simulated
49996,7054,0,simulated
48072,9294,1,simulated
19663,8570,3,simulated
7266,8128,1,simulated
31772,7317,0,simulated
28885,10,0,simulated
22453,3742,1,simulated
18680,7583,0,simulated
19282,2224,2,simulated
30232,9013,0,simulated
3928,2256,4,simulated
7500,6534,0,simulated
11201,8961,2,simulated
19492,3681,0,simulated
28576,9495,1,simulated
28058,5560,1,simulated
35000,9117,2,simulated
8259,1994,0,simulated
2081,43,3,simulated
38055,3473,2,simulated
31060,5864,4,simulated
42508,1778,1,simulated
17653,3576,4,simulated
37460,8578,1,simulated
25425,2681,2,simulated
30763,2796,0,simulated
39531,5952,3,simulated
24077,6344,3,simulated
31177,5232,3,simulated
602,7899,1,simulated
22644,8243,0,simulated
39813,5490,0,simulated
12394,4630,1,simulated
21165,8240,1,simulated
25989,4957,1,simulated
2583,7011,1,simulated
11043,1252,0,simulated
26865,715,2,simulated
96,7737,1,simulated
48438,4489,0,simulated
8426,7824,3,simulated
12977,658,3,simulated
4678,3686,1,simulated
46286,4459,0,simulated
28792,9249,0,simulated
16165,2463,2,simulated
23159,5397,2,simulated
19193,8977,0,simulated
34004,5490,0,simulated
48008,5623,0,simulated
40956,8870,1,simulated
15033,5736,1,simulated
46576,8118,0,simulated
45895,90,1,simulated
26812,6718,1,simulated
24994,7484,0,simulated
16937,9327,3,simulated
18972,575,1,simulated
40735,4521,4,simulated
40469,2537,1,simulated
21578,5479,2,simulated
28467,4975,1,simulated
30106,7052,1,simulated
4066,488,1,simulated
8723,5322,2,simulated
30470,7538,4,simulated
15375,8685,1,simulated
46702,2570,0,simulated
43132,6184,4,simulated
13617,2109,0,simulated
3090,3895,1,simulated
6228,9094,0,simulated
4801,625,0,simulated
918,2979,0,simulated
44220,9430,0,simulated
14704,6933,1,simulated
24274,8562,0,simulated
22922,1429,3,simulated
2068,9384,0,simulated
25596,1662,0,simulated
26600,5423,2,simulated
30662,2111,0,simulated
46843,5355,2,simulated
25917,2447,2,simulated
35173,7863,0,simulated
23702,8892,0,simulated
8964,402,0,simulated
46675,935,0,simulated
31133,4821,2,simulated
14394,2103,0,simulated
48182,8620,2,simulated
21865,2947,0,simulated
49869,3492,4,simulated
29095,9731,4,simulated
42041,366,2,simulated
20544,9781,0,simulated
48732,5175,0,simulated
39198,5175,0,simulated
22870,5778,2,simulated
35325,1430,3,simulated
34226,1770,1,simulated
19986,9865,3,simulated
3838,7687,0,simulated
24657,8723,0,simulated
24415,6202,2,simulated
20380,2985,0,simulated
2696,101,2,simulated
4512,6268,0,simulated
27243,1948,2,simulated
43142,7096,3,simulated
39798,8986,0,simulated
16342,8136,0,simulated
20264,6886,0,simulated
3763,9808,0,simulated
29231,3249,2,simulated
32991,418,3,simulated
14451,9647,1,simulated
14662,4615,2,simulated
22724,3735,1,simulated
17399,9283,0,simulated
33787,3075,1,simulated
18681,2542,2,simulated
41186,4917,2,simulated
31170,481,3,simulated
27702,6103,4,simulated
31465,8772,1,simulated
37351,41,0,simulated
5270,6839,2,simulated
16069,6587,0,simulated
11320,7541,3,simulated
20332,5826,2,simulated
39122,6400,3,simulated
4412,4903,0,simulated
9779,7550,2,simulated
4496,5994,3,simulated
42476,2975,1,simulated
21632,3085,2,simulated
24454,247,3,simulated
33537,411,1,simulated
24600,875,1,simulated
12619,1316,0,simulated
5291,4124,0,simulated
45161,6435,0,simulated
12194,8914,4,simulated
36061,2165,0,simulated
6112,4866,3,simulated
7225,7280,0,simulated
48680,3678,0,simulated
25761,2780,0,simulated
5228,8613,1,simulated
18497,5857,1,simulated
35916,6599,1,simulated
44078,2032,1,simulated
3948,3931,0,simulated
43458,1737,0,simulated
38820,630,1,simulated
48875,8942,0,simulated
9142,391,2,simulated
20914,3758,0,simulated
47027,1285,0,simulated
25202,4439,3,simulated
40244,3400,3,simulated
31727,955,1,simulated
405,1702,4,simulated
5756,8611,1,simulated
44830,1112,3,simulated
24719,8931,2,simulated
36489,8396,0,simulated
19191,9925,4,simulated
49440,7032,4,simulated
36936,3966,1,simulated
1819,6509,1,simulated
37418,8744,2,simulated
21768,5924,0,simulated
11485,6777,1,simulated
34709,1757,3,simulated
30451,1252,1,simulated
33836,7824,3,simulated
33758,8048,1,simulated
8481,731,4,simulated
38912,2790,3,simulated
44855,890,1,simulated
29453,6498,3,simulated
3108,8691,1,simulated
37402,9951,0,simulated
21604,5306,0,simulated
17559,1944,0,simulated
25736,55,0,simulated
42766,5865,1,simulated
48408,1913,0,simulated
46455,8098,2,simulated
19922,7607,0,simulated
23976,5953,1,simulated
40549,3414,0,simulated
48246,6502,4,simulated
32495,9380,2,simulated
11220,7967,0,simulated
29713,2765,0,simulated
17028,2538,1,simulated
30293,3867,3,simulated
22228,7299,1,simulated
24429,514,2,simulated
37743,1601,1,simulated
12393,3439,0,simulated
47953,6100,3,simulated
31785,4544,0,simulated
26199,6910,0,simulated
49707,1715,3,simulated
6070,6359,1,simulated
18228,3984,0,simulated
16917,3522,2,simulated
40600,5161,1,simulated
33402,2005,4,simulated
29176,9835,4,simulated
22188,7032,4,simulated
18565,3910,2,simulated
17341,7998,0,simulated
11654,7503,3,simulated
19441,6065,2,simulated
42318,70,1,simulated
44609,1768,3,simulated
2719,1967,1,simulated
46007,6457,3,simulated
19757,1338,4,simulated
4210,9372,0,simulated
36426,1486,2,simulated
19255,3756,3,simulated
8252,8507,1,simulated
33695,6041,0,simulated
12241,9264,1,simulated
41255,5904,3,simulated
616,7350,3,simulated
17968,8061,0,simulated
10320,3170,2,simulated
25627,9875,4,simulated
36624,1628,2,simulated
36276,4285,4,simulated
21737,4885,2,simulated
47477,8662,2,simulated
8539,5560,0,simulated
11702,662,1,simulated
5257,5967,3,simulated
3225,2334,1,simulated
12632,2517,0,simulated
18490,7823,0,simulated
16604,2669,1,simulated
21522,5913,3,simulated
14764,3814,1,simulated
29514,8854,1,simulated
1201,2204,0,simulated
48610,6149,0,simulated
5835,5026,1,simulated
14839,9263,1,simulated
47726,9017,1,simulated
6054,5122,2,simulated
33473,8660,0,simulated
37713,924,4,simulated
46065,1336,2,simulated
36817,217,0,simulated
29312,1530,0,simulated
48138,5301,1,simulated
29486,570,0,simulated
22786,3772,0,simulated
2930,4467,0,simulated
35220,7431,4,simulated
1248,7019,3,simulated
49923,5483,2,simulated
18980,1774,2,simulated
4357,5465,2,simulated
32020,3842,3,simulated
45827,6222,0,simulated
36196,4355,0,simulated
2374,7381,2,simulated
44007,875,1,simulated
12516,2831,4,simulated
10840,7296,1,simulated
19759,2786,0,simulated
31846,4762,3,simulated
44325,8735,2,simulated
49160,2464,1,simulated
6769,3462,2,simulated
22736,9079,1,simulated
28011,6827,1,simulated
24526,176,1,simulated
17453,5420,0,simulated
14794,1428,0,simulated
41482,5444,2,simulated
6486,6359,2,simulated
10472,3655,3,simulated
22249,1707,1,simulated
38367,5993,0,simulated
18700,3627,0,simulated
41709,5610,3,simulated
46344,8423,0,simulated
25468,4101,2,simulated
44333,8188,2,simulated
25176,5689,0,simulated
16257,8392,1,simulated
43674,1559,1,simulated
10582,6081,3,simulated
45163,8199,1,simulated
3896,7942,2,simulated
19810,7521,1,simulated
43467,5805,1,simulated
32644,7957,2,simulated
2681,3791,2,simulated
27353,8806,3,simulated
21087,1366,2,simulated
27223,2208,3,simulated
30632,9444,1,simulated
24678,5335,0,simulated
25956,4499,0,simulated
4039,5752,1,simulated
9610,5229,4,simulated
10822,3409,0,simulated
47839,2130,1,simulated
260,9019,3,simulated
16661,2158,2,simulated
41770,2614,1,simulated
21076,6357,0,simulated
4561,7002,4,simulated
40308,3929,3,simulated
36095,7310,0,simulated
30219,4234,2,simulated
46802,7827,4,simulated
19319,7046,1,simulated
14988,3037,2,simulated
36127,2487,3,simulated
47802,468,3,simulated
44752,3538,2,simulated
47145,7742,1,simulated
18544,3055,4,simulated
2764,5457,4,simulated
14193,718,0,simulated
3277,1880,3,simulated
47743,8519,0,simulated
22594,218,4,simulated
30065,6517,4,simulated
28431,8376,0,simulated
33229,6443,0,simulated
8738,3121,2,simulated
47061,9584,2,simulated
4140,5951,2,simulated
14077,4568,2,simulated
17743,1268,3,simulated
28003,9490,1,simulated
38236,6548,3,simulated
11654,7097,1,simulated
36325,5012,2,simulated
14120,1129,0,simulated
9478,5081,0,simulated
28747,4772,4,simulated
26126,362,0,simulated
8149,2562,0,simulated
30587,3929,0,simulated
45524,998,0,simulated
47405,8308,0,simulated
44510,9436,0,simulated
13802,6793,2,simulated
27947,1212,4,simulated
10726,5884,2,simulated
41909,5762,0,simulated
45723,8790,0,simulated
40312,9049,2,simulated
48325,2281,1,simulated
20549,1125,1,simulated
47664,4555,2,simulated
40952,3603,2,simulated
38137,1317,0,simulated
232,4661,0,simulated
36303,4318,4,simulated
34415,9242,3,simulated
43337,2289,1,simulated
14191,7507,1,simulated
49945,1933,4,simulated
21640,2324,0,simulated
35559,4208,3,simulated
21247,2140,0,simulated
26272,9518,3,simulated
8279,7930,2,simulated
2028,3060,0,simulated
24065,5983,2,simulated
15983,3303,0,simulated
29855,3476,2,simulated
31687,3640,3,simulated
2447,505,1,simulated
6890,9872,3,simulated
22086,94,2,simulated
17808,7581,3,simulated
47566,103,1,simulated
49233,6143,3,simulated
10954,9557,3,simulated
10333,3287,2,simulated
43882,4858,2,simulated
24648,1078,1,simulated
46603,9302,3,simulated
21933,6642,3,simulated
720,2677,1,simulated
42587,7559,4,simulated
31319,3776,3,simulated
31118,1961,0,simulated
27084,1856,0,simulated
39533,6017,0,simulated
36123,2739,0,simulated
10445,7884,2,simulated
27600,4329,3,simulated
14808,6533,1,simulated
21964,3152,4,simulated
16649,4162,4,simulated
24845,2659,3,simulated
41901,2322,3,simulated
49416,805,3,simulated
11256,4611,4,simulated
48594,3425,1,simulated
9825,3242,1,simulated
36871,8661,2,simulated
11853,7269,0,simulated
48256,1308,1,simulated
49551,5112,1,simulated
32738,5164,4,simulated
41144,5263,3,simulated
27240,6818,1,simulated
6584,7237,0,simulated
35621,444,4,simulated
15593,8311,0,simulated
28765,9705,0,simulated
14813,8481,1,simulated
18793,4659,1,simulated
24687,6446,3,simulated
37172,7933,0,simulated
29089,1596,0,simulated
20557,1332,0,simulated
39658,5108,2,simulated
607,4502,1,simulated
27916,2482,1,simulated
42030,6323,0,simulated
17734,3817,1,simulated
40395,3024,1,simulated
6359,6050,1,simulated
43847,5891,0,simulated
8633,7984,3,simulated
21268,2011,4,simulated
8772,3833,3,simulated
32085,9281,3,simulated
34092,5511,2,simulated
17694,2508,3,simulated
12927,5396,4,simulated
48514,1389,0,simulated
11732,7801,0,simulated
9961,9555,1,simulated
41486,6535,0,simulated
9830,8111,1,simulated
18583,2530,0,simulated
26437,6657,3,simulated
23220,7908,0,simulated
45947,3785,2,simulated
23507,8568,1,simulated
33970,5303,2,simulated
14279,8104,2,simulated
16393,6403,2,simulated
38239,8548,0,simulated
6920,6909,4,simulated
16587,8187,2,simulated
10503,5340,1,simulated
12853,5358,4,simulated
12815,6823,1,simulated
21960,3444,2,simulated
3532,1534,4,simulated
28101,8551,2,simulated
7368,5281,0,simulated
15397,6941,2,simulated
40910,7366,1,simulated
48987,5778,0,simulated
17999,9081,0,simulated
46036,2478,0,simulated
662,2056,0,simulated
10218,1769,3,simulated
46513,9837,0,simulated
12836,247,0,simulated
16478,4367,0,simulated
25441,3067,1,simulated
23743,4942,1,simulated
6620,4408,3,simulated
45222,9366,0,simulated
9280,1196,0,simulated
5572,3310,3,simulated
14094,4053,0,simulated
35813,3081,3,simulated
22255,521,3,simulated
14718,1146,0,simulated
4371,3316,3,simulated
18557,1487,0,simulated
25097,5967,0,simulated
21793,3094,3,simulated
48756,219,2,simulated
48619,3255,2,simulated
3649,1315,1,simulated
27221,208,3,simulated
38969,1249,0,simulated
3352,2786,1,simulated
614,7941,0,simulated
37036,8972,0,simulated
7273,3747,4,simulated
47044,389,0,simulated
40966,4636,4,simulated
13346,6934,2,simulated
32629,2802,0,simulated
25115,31,4,simulated
24082,457,0,simulated
31237,9710,3,simulated
44662,2965,3,simulated
18904,1956,1,simulated
9824,4368,4,simulated
11989,271,0,simulated
25855,3497,4,simulated
33324,3532,1,simulated
11106,5860,0,simulated
45661,8365,2,simulated
4343,1996,0,simulated
39685,4156,1,simulated
8509,1503,2,simulated
41714,7495,0,simulated
48476,5099,0,simulated
20102,2639,1,simulated
11339,1368,3,simulated
22311,9648,1,simulated
18659,4335,0,simulated
43900,3400,0,simulated
31475,252,4,simulated
27563,9729,1,simulated
40396,8523,0,simulated
4165,5375,0,simulated
31714,408,4,simulated
1386,423,2,simulated
42978,1750,2,simulated
22679,9583,3,simulated
21988,5076,3,simulated
29593,7597,1,simulated
13488,7170,0,simulated
34502,9651,1,simulated
34346,708,1,simulated
6741,3404,1,simulated
8007,8715,1,simulated
49893,4795,3,simulated
10793,2305,3,simulated
10047,2390,3,simulated
2479,5869,0,simulated
31332,7989,0,simulated
32129,7988,0,simulated
13663,9987,3,simulated
2964,9097,1,simulated
36060,2970,0,simulated
31214,7179,0,simulated
25747,6249,1,simulated
43585,3178,2,simulated
18634,7062,1,simulated
26404,3200,0,simulated
30615,7708,2,simulated
3794,9265,0,simulated
2461,5053,0,simulated
23340,1877,1,simulated
40319,2811,1,simulated
30471,2392,0,simulated
11814,7784,1,simulated
49769,5055,0,simulated
28923,7264,1,simulated
18370,2749,1,simulated
32510,452,3,simulated
15311,6703,1,simulated
19734,4714,3,simulated
41675,7804,1,simulated
27702,6705,2,simulated
27062,6292,2,simulated
44243,2654,0,simulated
8710,6877,0,simulated
44233,617,3,simulated
13164,5580,3,simulated
23325,9157,1,simulated
35883,5276,1,simulated
8899,7497,1,simulated
2296,7939,0,simulated
13677,9607,2,simulated
21822,9364,4,simulated
41741,337,0,simulated
48832,2928,3,simulated
38447,3261,3,simulated
28860,5661,3,simulated
41231,5339,4,simulated
36421,4952,1,simulated
29954,874,1,simulated
45682,1851,0,simulated
38694,8847,0,simulated
38130,3080,4,simulated
6238,3876,0,simulated
46044,6390,2,simulated
12583,3367,2,simulated
23008,1316,3,simulated
44797,3834,3,simulated
48148,1048,1,simulated
13050,5845,1,simulated
38292,710,1,simulated
16157,9418,0,simulated
10656,9278,3,simulated
32628,30,1,simulated
30259,1979,4,simulated
35976,4944,0,simulated
27285,601,2,simulated
2711,4442,2,simulated
14451,597,1,simulated
21339,1611,1,simulated
48902,2507,3,simulated
1530,957,1,simulated
180,7285,1,simulated
35464,6927,2,simulated
25187,6670,2,simulated
20805,1768,4,simulated
44833,2751,4,simulated
45246,5692,3,simulated
40127,4601,0,simulated
2776,5937,2,simulated
47776,6415,0,simulated
25889,8033,2,simulated
11430,2101,1,simulated
1282,1780,1,simulated
45292,9208,3,simulated
34186,4094,2,simulated
741,3862,2,simulated
44517,6873,3,simulated
23106,3693,3,simulated
4556,3909,0,simulated
44517,6230,0,simulated
27358,6648,3,simulated
19471,809,0,simulated
33239,2199,0,simulated
23412,9914,0,simulated
42962,3268,1,simulated
29501,1947,2,simulated
27295,4728,4,simulated
45307,8002,2,simulated
9422,3368,0,simulated
17529,8083,0,simulated
41643,1267,4,simulated
45335,2809,4,simulated
11801,8655,1,simulated
21481,1222,2,simulated
17894,2320,2,simulated
3740,2476,1,simulated
28259,1775,0,simulated
3934,4844,1,simulated
5628,923,2,simulated
13531,5230,3,simulated
40136,9330,1,simulated
8048,6974,2,simulated
8275,6980,0,simulated
13165,5368,0,simulated
17260,8422,4,simulated
46356,7013,1,simulated
8185,9794,0,simulated
1565,2677,3,simulated
17032,1451,3,simulated
44094,5980,1,simulated
17574,3293,1,simulated
5431,6186,0,simulated
15765,4882,2,simulated
37884,6768,2,simulated
13612,6420,1,simulated
27820,9735,1,simulated
27505,4054,2,simulated
48043,6935,1,simulated
32923,9699,3,simulated
1116,2575,0,simulated
25756,8448,3,simulated
12293,7619,0,simulated
12288,5933,2,simulated
40127,5242,3,simulated
13863,5648,0,simulated
31754,1718,2,simulated
23103,9186,3,simulated
35593,4918,0,simulated
37972,1020,1,simulated
19933,6329,0,simulated
29551,3103,0,simulated
25629,5655,1,simulated
30108,4475,2,simulated
25995,5940,3,simulated
14549,8336,0,simulated
6615,6784,0,simulated
45277,4117,0,simulated
40657,1293,3,simulated
18467,5466,3,simulated
47165,9542,1,simulated
46356,5308,4,simulated
4922,4630,1,simulated
41919,1556,4,simulated
27236,7640,3,simulated
39627,4953,0,simulated
36062,4906,4,simulated
8892,828,0,simulated
23975,5331,2,simulated
22102,8871,4,simulated
1624,9992,1,simulated
32698,4108,2,simulated
20928,9500,2,simulated
25230,1503,0,simulated
29860,5349,2,simulated
37005,5883,1,simulated
20737,4918,2,simulated
2551,3654,1,simulated
43378,5933,1,simulated
1293,3384,0,simulated
29859,5368,0,simulated
8072,2711,1,simulated
34322,7004,1,simulated
37538,5146,0,simulated
28998,4164,0,simulated
3730,6376,0,simulated
9273,3178,2,simulated
45436,4519,2,simulated
4978,4392,2,simulated
31753,9845,0,simulated
49743,1255,3,simulated
45719,7588,1,simulated
3779,6038,1,simulated
26105,5959,1,simulated
16073,7199,0,simulated
4374,6917,3,simulated
21938,3925,3,simulated
49236,470,2,simulated
22964,6943,1,simulated
22279,3234,0,simulated
10385,2844,0,simulated
32643,7365,3,simulated
18311,2798,1,simulated
40909,5951,0,simulated
28585,9765,3,simulated
17129,4376,3,simulated
2249,700,1,simulated
30150,9992,1,simulated
12797,1862,4,simulated
8554,7983,1,simulated
33984,1294,2,simulated
21010,2424,3,simulated
20643,5884,0,simulated
14687,3982,0,simulated
1159,2975,4,simulated
7869,5010,1,simulated
45900,316,1,simulated
29180,308,0,simulated
31205,2808,1,simulated
17329,7960,1,simulated
37882,8101,1,simulated
30393,7635,2,simulated
4804,4734,3,simulated
30604,3561,3,simulated
12021,3160,0,simulated
20143,9376,0,simulated
20939,4241,2,simulated
15457,1376,3,simulated
44187,3164,1,simulated
28548,2514,0,simulated
25192,9096,0,simulated
44756,1113,2,simulated
23682,353,4,simulated
49156,4628,0,simulated
4755,1932,2,simulated
12478,5996,3,simulated
5064,9762,1,simulated
11945,8820,4,simulated
11868,3468,2,simulated
34381,7784,0,simulated
47560,5327,0,simulated
4530,5543,0,simulated
15946,3317,1,simulated
15485,6757,4,simulated
24788,9564,2,simulated
35009,2204,4,simulated
46668,7713,1,simulated
4323,7259,3,simulated
24916,4524,0,simulated
5964,4119,3,simulated
7154,9652,4,simulated
27788,1717,4,simulated
8871,8673,1,simulated
28858,8009,0,simulated
37187,4890,2,simulated
11479,3895,3,simulated
29261,4464,0,simulated
35325,2210,3,simulated
20555,4503,1,simulated
32153,2282,1,simulated
7796,6369,4,simulated
35156,9174,0,simulated
18751,6290,0,simulated
10479,6897,1,simulated
10750,5380,1,simulated
49947,9730,0,simulated
43462,1322,0,simulated
3782,4149,2,simulated
15847,4947,2,simulated
39994,3670,0,simulated
26234,8142,4,simulated
23817,1961,4,simulated
17362,5555,4,simulated
9089,5974,4,simulated
12530,3863,3,simulated
32498,4417,0,simulated
76,2913,0,simulated
32449,4442,0,simulated
12636,8411,1,simulated
31640,2483,1,simulated
36371,3488,3,simulated
1658,1848,0,simulated
47246,2212,0,simulated
5850,4666,1,simulated
14168,8746,0,simulated
11936,5408,0,simulated
37638,4952,1,simulated
36977,9195,1,simulated
14829,5467,2,simulated
33118,5571,2,simulated
21245,4320,1,simulated
29463,5400,1,simulated
3091,1991,4,simulated
38617,6496,1,simulated
1524,5238,2,simulated
33410,1993,3,simulated
25290,6473,0,simulated
8191,8870,1,simulated
3497,4388,2,simulated
10751,9181,3,simulated
45164,2695,0,simulated
14441,9802,3,simulated
32299,5636,4,simulated
8481,7770,0,simulated
14967,4927,1,simulated
6046,7577,3,simulated
39202,5837,2,simulated
6164,7350,2,simulated
32727,2393,0,simulated
39230,9666,4,simulated
28111,2459,1,simulated
10242,8770,1,simulated
22744,8526,1,simulated
1624,7660,1,simulated
16637,3170,3,simulated
12918,3350,2,simulated
22596,6243,1,simulated
47330,8146,1,simulated
20047,5390,3,simulated
39251,1837,3,simulated
5779,5686,3,simulated
16752,5959,0,simulated
13804,8026,1,simulated
42531,2202,2,simulated
47764,1834,3,simulated
2031,9669,0,simulated
29031,1981,4,simulated
32041,1685,2,simulated
13946,2595,2,simulated
45469,8874,3,simulated
10639,5824,3,simulated
7559,7743,3,simulated
28538,1138,0,simulated
10038,9303,0,simulated
21008,4872,2,simulated
35065,2999,0,simulated
10424,3262,4,simulated
44226,5704,0,simulated
24230,6558,1,simulated
24629,9370,1,simulated
42530,6149,1,simulated
44885,9687,0,simulated
5205,8347,1,simulated
34177,5297,0,simulated
17103,2129,0,simulated
49723,4452,1,simulated
7011,9262,2,simulated
22047,3440,2,simulated
20349,3505,1,simulated
3075,2796,2,simulated
33622,8828,3,simulated
10854,3725,1,simulated
4290,6254,3,simulated
32377,9994,3,simulated
49982,5218,0,simulated
49845,1498,3,simulated
31712,9350,2,simulated
5497,657,0,simulated
20001,2661,3,simulated
7921,8555,1,simulated
2701,9460,3,simulated
39397,8849,1,simulated
17959,1273,0,simulated
15389,8632,3,simulated
18537,8107,3,simulated
7193,2173,4,simulated
29971,2971,1,simulated
5569,1223,2,simulated
43107,5213,1,simulated
1552,4616,0,simulated
37448,2022,3,simulated
28871,3144,0,simulated
20427,9546,1,simulated
27580,4418,1,simulated
11727,5891,1,simulated
12985,9373,4,simulated
44205,2718,0,simulated
41396,7603,1,simulated
29958,6547,3,simulated
17852,2707,1,simulated
19749,4543,4,simulated
18230,6126,0,simulated
1535,287,2,simulated
15364,8828,1,simulated
34259,8003,0,simulated
20655,8320,0,simulated
6485,6187,2,simulated
44709,2301,0,simulated
9214,426,0,simulated
20203,4915,0,simulated
24018,9044,3,simulated
32938,8538,2,simulated
31408,6822,0,simulated
37604,8246,0,simulated
33469,9136,4,simulated
20926,2616,0,simulated
33719,2082,2,simulated
44798,8345,0,simulated
19003,3996,0,simulated
3831,380,1,simulated
16682,9554,0,simulated
510,182,2,simulated
47263,214,0,simulated
38662,4480,1,simulated
45843,5930,1,simulated
27258,4633,2,simulated
17825,1706,2,simulated
44392,1245,1,simulated
21850,9408,4,simulated
29365,1148,4,simulated
46846,8192,3,simulated
7582,8220,2,simulated
26750,3067,3,simulated
48971,2881,2,simulated
5230,1072,4,simulated
449,4373,0,simulated
29838,2178,4,simulated
17018,2445,3,simulated
26634,4222,2,simulated
5887,3642,4,simulated
25291,8514,0,simulated
21994,4861,2,simulated
38415,3985,0,simulated
23500,5574,3,simulated
27651,962,2,simulated
918,891,2,simulated
41784,7217,2,simulated
13499,697,0,simulated
6938,9944,0,simulated
46695,544,4,simulated
37042,8309,4,simulated
8791,9679,0,simulated
13264,3185,2,simulated
35133,4212,4,simulated
26877,9330,0,simulated
32055,5542,0,simulated
13504,8612,3,simulated
3,7824,3,simulated
5278,3396,1,simulated
38074,8938,1,simulated
48269,353,3,simulated
26568,6360,4,simulated
6040,7210,1,simulated
24389,766,0,simulated
42887,7646,4,simulated
4147,215,1,simulated
39734,4476,1,simulated
3763,165,3,simulated
19099,4434,4,simulated
18857,84,3,simulated
24177,3813,0,simulated
36984,6340,0,simulated
31321,6860,0,simulated
33386,5299,2,simulated
17778,781,0,simulated
18849,7220,4,simulated
48335,3772,2,simulated
31263,2823,3,simulated
1803,3470,2,simulated
8356,3847,4,simulated
43142,7216,1,simulated
25211,7593,1,simulated
9148,329,2,simulated
48218,5123,0,simulated
26696,9702,1,simulated
10599,3915,3,simulated
21029,4814,1,simulated
45157,6410,0,simulated
14366,7706,4,simulated
22416,232,0,simulated
33487,4016,2,simulated
31910,4229,0,simulated
42933,359,0,simulated
19848,7526,2,simulated
17379,9500,3,simulated
21001,7372,4,simulated
13589,843,2,simulated
31913,2137,3,simulated
49989,7916,3,simulated
11539,7645,0,simulated
10489,2121,4,simulated
10352,5880,1,simulated
7760,7958,1,simulated
1042,5900,2,simulated
14205,8299,2,simulated
48005,196,3,simulated
4803,3481,3,simulated
12487,6068,2,simulated
38004,7292,3,simulated
20568,3397,1,simulated
11696,580,0,simulated
43336,3165,1,simulated
18306,3347,1,simulated
2870,4706,1,simulated
30823,1401,1,simulated
25251,3368,0,simulated
48742,5120,2,simulated
41847,1258,0,simulated
2237,5789,1,simulated
6515,4626,1,simulated
4924,5070,3,simulated
35066,4812,4,simulated
26850,1928,0,simulated
47091,1103,1,simulated
34782,5047,0,simulated
2353,2616,0,simulated
21271,3732,1,simulated
18244,203,1,simulated
47907,5307,1,simulated
37262,3810,4,simulated
40094,8350,2,simulated
18435,5412,3,simulated
2044,9058,2,simulated
21059,1699,1,simulated
2729,8341,1,simulated
24496,471,1,simulated
32383,6955,1,simulated
16826,3769,2,simulated
21626,7623,2,simulated
8818,2853,4,simulated
47110,5898,3,simulated
43524,577,0,simulated
31405,1443,3,simulated
39745,1904,0,simulated
44088,2200,1,simulated
6114,7823,1,simulated
7556,5381,1,simulated
49243,7068,1,simulated
34286,7226,0,simulated
28911,985,0,simulated
22432,641,2,simulated
3813,5779,0,simulated
42201,4338,4,simulated
8377,626,2,simulated
8387,4785,4,simulated
15399,2690,1,simulated
48168,3255,3,simulated
3153,9140,2,simulated
36443,7381,3,simulated
22154,7622,3,simulated
23221,2830,0,simulated
22593,4756,3,simulated
13427,5199,1,simulated
28210,1490,0,simulated
37149,1309,0,simulated
