customer_id,age,annual_income,purchase_frequency,avg_order_value,tenure_months,customer_satisfaction,num_support_tickets,total_spend,days_since_last_purchase,device_type,region,membership_tier,churned,spend_per_purchase,avg_monthly_spend,customer_lifetime_value,engagement_score,churn_risk_score,recency_score,frequency_score,monetary_score,age_income_interaction,support_satisfaction,age_group,income_tier,device_type_Desktop,device_type_Mobile,device_type_Tablet,region_Central,region_East,region_North,region_South,region_West,membership_tier_Bronze,membership_tier_Gold,membership_tier_Platinum,membership_tier_Silver,age_group_18-25,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+,income_tier_Low,income_tier_Medium,income_tier_High,income_tier_Very High,device_type_target_encoded,region_target_encoded,membership_tier_target_encoded,age_group_target_encoded,income_tier_target_encoded,device_type_freq,region_freq,membership_tier_freq,age_group_freq,income_tier_freq,purchase_day,purchase_month,day_sin,day_cos,month_sin,month_cos
6804,58,185434,2,54,16,4.7,1,22389,7,Mobile,North,Platinum,0,11194.5,1399.31,22389,10.0,0,0.925169997034202,1.0986122886681098,10.0163697095928,1075.5172,0.2999999999999998,51-65,Very High,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.17439919893190922,0.16658452439625432,0.14825306893295562,0.17013086989992302,0.156,0.5992,0.2029,0.1059,0.1299,0.25,4,11,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
6805,27,20000,7,29,42,3.7,1,21704,34,Desktop,East,Silver,0,3100.57,516.76,21704,10.0,0,0.6853827910309876,2.0794415416798357,9.985297927733694,54.0,1.2999999999999998,26-35,Low,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.15856095936042638,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.3002,0.1981,0.3048,0.2773,0.3185,0,7,0.0,1.0,-0.4999999999999997,-0.8660254037844388
6806,36,20842,5,122,1,2.4,2,4504,29,Mobile,South,Gold,1,900.8,4504.0,0,10.0,50,0.7245371641800644,1.791759469228055,8.412943170042439,75.0312,5.2,36-50,Medium,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.16173469387755102,0.16906390002357935,0.1669421487603306,0.5992,0.2046,0.196,0.4241,0.1815,2,11,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
6807,27,20000,6,157,31,3.4,2,16775,8,Mobile,East,Bronze,0,2795.83,541.13,16775,10.0,0,0.914947228730031,1.9459101490553132,9.727704572581755,54.0,3.2,26-35,Low,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.5992,0.1981,0.3933,0.2773,0.3185,5,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
6808,46,20000,7,53,28,4.0,2,31296,18,Tablet,South,Silver,0,4470.86,1117.71,31296,10.0,0,0.8187307530779818,2.0794415416798357,10.351277525289294,92.0,2.0,36-50,Low,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.16401590457256462,0.17644183773216032,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.1006,0.2046,0.3048,0.4241,0.3185,1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
6809,33,20000,6,11,48,3.0,4,5261,42,Mobile,East,Platinum,0,876.83,109.6,5261,4.9,25,0.6270890852730561,1.9459101490553132,8.568266461600238,66.0,8.0,26-35,Low,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.14825306893295562,0.16300036062026685,0.17519623233908949,0.5992,0.1981,0.1059,0.2773,0.3185,5,7,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
6810,22,20000,4,60,44,3.7,3,16755,54,Tablet,South,Silver,0,4188.75,380.8,16755,10.0,0,0.5488116360940265,1.6094379124341003,9.726511682066926,44.0,3.8999999999999995,18-25,Low,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0.16401590457256462,0.17644183773216032,0.17355643044619423,0.17580340264650285,0.17519623233908949,0.1006,0.2046,0.3048,0.1587,0.3185,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
6811,43,20000,7,168,3,4.5,1,15805,17,Desktop,South,Gold,0,2257.86,5268.33,15805,10.0,20,0.8278784880832378,2.0794415416798357,9.668144893764921,86.0,0.5,36-50,Low,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.15856095936042638,0.17644183773216032,0.16173469387755102,0.16906390002357935,0.17519623233908949,0.3002,0.2046,0.196,0.4241,0.3185,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
6812,20,100741,3,25,24,5.0,6,16572,19,Mobile,West,Gold,1,5524.0,690.5,0,8.2,25,0.8096840969833764,1.3862943611198906,9.715530144123544,201.482,0.0,18-25,Very High,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.17580340264650285,0.156,0.5992,0.195,0.196,0.1587,0.25,4,11,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
6813,27,20733,4,235,22,1.7,3,7222,31,Mobile,West,Gold,1,1805.5,328.27,0,10.0,30,0.7086139185332333,1.6094379124341003,8.885025658050846,55.9791,9.899999999999999,26-35,Medium,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.16300036062026685,0.1669421487603306,0.5992,0.195,0.196,0.2773,0.1815,4,6,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
6814,18,20000,7,103,28,4.4,2,11479,17,Mobile,North,Gold,0,1639.86,409.96,11479,10.0,0,0.8278784880832378,2.0794415416798357,9.348361669873558,36.0,1.1999999999999993,18-25,Low,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.16173469387755102,0.17580340264650285,0.17519623233908949,0.5992,0.2029,0.196,0.1587,0.3185,4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
6815,20,51879,3,269,95,4.0,5,12091,23,Mobile,East,Bronze,0,4030.33,127.27,12091,10.0,25,0.7744861083592839,1.3862943611198906,9.40029935589935,103.758,5.0,18-25,High,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.17580340264650285,0.174,0.5992,0.1981,0.3933,0.1587,0.25,6,3,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
6816,40,200000,5,38,2,3.8,0,12327,6,Mobile,West,Platinum,0,2465.4,6163.5,12327,10.0,20,0.9355069850316178,1.791759469228055,9.419628376999952,800.0,0.0,36-50,Very High,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17435897435897435,0.14825306893295562,0.16906390002357935,0.156,0.5992,0.195,0.1059,0.4241,0.25,3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
6817,18,20000,4,74,23,2.6,3,16857,13,Mobile,West,Platinum,0,4214.25,732.91,16857,10.0,30,0.865502994567177,1.6094379124341003,9.732580600557428,36.0,7.199999999999999,18-25,Low,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.14825306893295562,0.17580340264650285,0.17519623233908949,0.5992,0.195,0.1059,0.1587,0.3185,1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
6818,20,20000,4,152,21,3.9,2,5918,33,Mobile,Central,Gold,0,1479.5,281.81,5918,10.0,0,0.6930406200864415,1.6094379124341003,8.685922794690725,40.0,2.2,18-25,Low,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.16173469387755102,0.17580340264650285,0.17519623233908949,0.5992,0.1994,0.196,0.1587,0.3185,2,9,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
6819,37,178505,6,98,1,3.0,5,13309,80,Tablet,East,Bronze,0,2218.17,13309.0,13309,10.0,45,0.41111229050718745,1.9459101490553132,9.496270911389157,660.4685,10.0,36-50,Very High,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16401590457256462,0.17163048965169106,0.17365878464276632,0.16906390002357935,0.156,0.1006,0.1981,0.3933,0.4241,0.25,5,10,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
6820,31,20000,7,37,25,3.9,0,20170,48,Mobile,South,Bronze,0,2881.43,806.8,20170,10.0,0,0.5866462195100318,2.0794415416798357,9.912001208301334,62.0,0.0,26-35,Low,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.5992,0.2046,0.3933,0.2773,0.3185,4,10,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
6821,61,35791,11,107,16,4.0,1,9545,45,Mobile,West,Bronze,0,867.73,596.56,9545,10.0,0,0.6065306597126334,2.4849066497880004,9.163877497565842,218.3251,1.0,51-65,Medium,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,0.17439919893190922,0.17435897435897435,0.17365878464276632,0.17013086989992302,0.1669421487603306,0.5992,0.195,0.3933,0.1299,0.1815,6,12,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
6822,60,20000,5,196,35,4.8,3,24796,2,Mobile,North,Bronze,0,4959.2,708.46,24796,10.0,0,0.9780228724846005,1.791759469228055,10.118477957093951,120.0,0.6000000000000005,51-65,Low,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.17013086989992302,0.17519623233908949,0.5992,0.2029,0.3933,0.1299,0.3185,4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
6823,27,134671,8,38,33,4.3,3,26717,81,Desktop,Central,Bronze,0,3339.62,809.61,26717,10.0,0,0.4065696597405991,2.1972245773362196,10.193092774549758,363.6117,2.1000000000000005,26-35,Very High,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.15856095936042638,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.156,0.3002,0.1994,0.3933,0.2773,0.25,5,11,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
6824,44,199556,8,46,1,1.6,2,17212,98,Tablet,West,Gold,1,2151.5,17212.0,0,10.0,75,0.33659027520656365,2.1972245773362196,9.753420191271506,878.0464,6.8,36-50,Very High,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0.16401590457256462,0.17435897435897435,0.16173469387755102,0.16906390002357935,0.156,0.1006,0.195,0.196,0.4241,0.25,5,10,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
6825,46,84288,4,54,36,3.5,1,14492,9,Mobile,Central,Bronze,0,3623.0,402.56,14492,10.0,0,0.9048374180359595,1.6094379124341003,9.581421053222517,387.7248,1.5,36-50,Very High,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.1994,0.3933,0.4241,0.25,1,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
6826,30,20000,2,108,54,4.8,0,44166,43,Mobile,North,Bronze,0,22083.0,817.89,44166,10.0,0,0.6201599950027585,1.0986122886681098,10.695733182881636,60.0,0.0,26-35,Low,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.5992,0.2029,0.3933,0.2773,0.3185,4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
6827,20,25832,5,60,23,2.0,1,24340,29,Mobile,South,Gold,1,4868.0,1058.26,0,10.0,30,0.7245371641800644,1.791759469228055,10.099917450331914,51.664,3.0,18-25,Medium,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.16173469387755102,0.17580340264650285,0.1669421487603306,0.5992,0.2046,0.196,0.1587,0.1815,5,10,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
6828,37,20000,5,189,48,3.4,2,25064,12,Mobile,South,Silver,0,5012.8,522.17,25064,10.0,0,0.8751733190429475,1.791759469228055,10.129227729697604,74.0,3.2,36-50,Low,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.5992,0.2046,0.3048,0.4241,0.3185,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
6829,35,110709,3,223,5,3.8,1,12270,5,Mobile,Central,Silver,0,4090.0,2454.0,12270,10.0,20,0.9459594689067654,1.3862943611198906,9.414994033976548,387.4815,1.2000000000000002,26-35,Very High,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.156,0.5992,0.1994,0.3048,0.2773,0.25,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
6830,32,122996,9,87,55,1.2,5,15446,20,Mobile,South,Gold,1,1716.22,280.84,0,10.0,55,0.8007374029168081,2.302585092994046,9.64517008871425,393.5872,19.0,26-35,Very High,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.16173469387755102,0.16300036062026685,0.156,0.5992,0.2046,0.196,0.2773,0.25,4,11,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
6831,43,27139,2,174,65,3.8,2,11743,12,Mobile,West,Silver,0,5871.5,180.66,11743,10.0,0,0.8751733190429475,1.0986122886681098,9.371097750854297,116.6977,2.4000000000000004,36-50,Medium,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.1669421487603306,0.5992,0.195,0.3048,0.4241,0.1815,6,12,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
6832,28,53433,9,107,8,2.9,1,3418,0,Desktop,South,Platinum,0,379.78,427.25,3418,10.0,30,1.0,2.302585092994046,8.137103389639302,149.6124,2.1,26-35,High,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.17644183773216032,0.14825306893295562,0.16300036062026685,0.174,0.3002,0.2046,0.1059,0.2773,0.25,5,10,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
6833,24,20000,5,107,10,3.7,4,8742,40,Desktop,South,Platinum,0,1748.4,874.2,8742,10.0,25,0.6411803884299546,1.791759469228055,9.076008659180891,48.0,5.199999999999999,18-25,Low,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0.15856095936042638,0.17644183773216032,0.14825306893295562,0.17580340264650285,0.17519623233908949,0.3002,0.2046,0.1059,0.1587,0.3185,1,11,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
6834,39,28540,2,29,29,3.7,1,16988,52,Mobile,Central,Silver,0,8494.0,585.79,16988,9.8,0,0.5611439686474896,1.0986122886681098,9.740321354781914,111.306,1.2999999999999998,36-50,Medium,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16906390002357935,0.1669421487603306,0.5992,0.1994,0.3048,0.4241,0.1815,1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
6835,42,49915,12,142,9,3.2,1,7295,16,Desktop,South,Silver,0,607.92,810.56,7295,10.0,0,0.8371284313607636,2.5649493574615367,8.895081531754167,209.643,1.7999999999999998,36-50,High,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.15856095936042638,0.17644183773216032,0.17355643044619423,0.16906390002357935,0.174,0.3002,0.2046,0.3048,0.4241,0.25,6,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
6836,23,24339,7,45,109,3.5,3,18216,29,Mobile,North,Bronze,0,2602.29,167.12,18216,10.0,0,0.7245371641800644,2.0794415416798357,9.81011050303083,55.9797,4.5,18-25,Medium,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.17580340264650285,0.1669421487603306,0.5992,0.2029,0.3933,0.1587,0.1815,1,10,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
6837,49,22127,3,37,8,2.5,2,17185,36,Desktop,Central,Gold,0,5728.33,2148.12,17185,10.0,30,0.6703200460356393,1.3862943611198906,9.751850377873168,108.4223,5.0,36-50,Medium,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.15856095936042638,0.15396188565697091,0.16173469387755102,0.16906390002357935,0.1669421487603306,0.3002,0.1994,0.196,0.4241,0.1815,0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387
6838,18,20000,4,170,1,3.4,0,20361,3,Mobile,South,Bronze,0,5090.25,20361.0,20361,10.0,20,0.9672161004820059,1.6094379124341003,9.921425697667141,36.0,0.0,18-25,Low,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.17580340264650285,0.17519623233908949,0.5992,0.2046,0.3933,0.1587,0.3185,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
6839,31,81556,1,43,40,2.9,1,15507,28,Desktop,North,Bronze,0,15507.0,387.68,15507,10.0,30,0.7326324677392158,0.6931471805599453,9.64911129879082,252.8236,2.1,26-35,Very High,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.156,0.3002,0.2029,0.3933,0.2773,0.25,1,6,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
6840,34,110063,2,73,1,3.9,0,8117,28,Desktop,North,Bronze,0,4058.5,8117.0,8117,10.0,20,0.7326324677392158,1.0986122886681098,9.001839097398843,374.2142,0.0,26-35,Very High,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.156,0.3002,0.2029,0.3933,0.2773,0.25,3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
6841,30,174441,7,155,87,3.5,1,18721,10,Tablet,East,Platinum,0,2674.43,215.18,18721,10.0,0,0.8948393168143698,2.0794415416798357,9.83745458193169,523.323,1.5,26-35,Very High,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.16401590457256462,0.17163048965169106,0.14825306893295562,0.16300036062026685,0.156,0.1006,0.1981,0.1059,0.2773,0.25,5,10,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
6842,31,63518,3,308,21,2.4,3,6254,45,Mobile,South,Gold,1,2084.67,297.81,0,10.0,30,0.6065306597126334,1.3862943611198906,8.741136422901011,196.9058,7.800000000000001,26-35,High,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.17644183773216032,0.16173469387755102,0.16300036062026685,0.174,0.5992,0.2046,0.196,0.2773,0.25,2,10,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
6843,60,39791,6,82,13,2.7,3,10277,33,Mobile,West,Gold,0,1712.83,790.54,10277,10.0,30,0.6930406200864415,1.9459101490553132,9.237760967552175,238.746,6.8999999999999995,51-65,High,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.17013086989992302,0.174,0.5992,0.195,0.196,0.1299,0.25,6,7,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388
6844,27,20000,5,93,31,2.7,1,14908,3,Mobile,Central,Gold,0,2981.6,480.9,14908,10.0,30,0.9672161004820059,1.791759469228055,9.6097203364284,54.0,2.3,26-35,Low,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.16173469387755102,0.16300036062026685,0.17519623233908949,0.5992,0.1994,0.196,0.2773,0.3185,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
6845,67,200000,4,31,30,3.4,2,20955,24,Mobile,West,Silver,0,5238.75,698.5,20955,10.0,0,0.7659283383646487,1.6094379124341003,9.95018028052811,1340.0,3.2,65+,Very High,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.17,0.156,0.5992,0.195,0.3048,0.01,0.25,1,10,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
6846,43,44549,3,183,11,3.6,2,15041,17,Mobile,West,Silver,0,5013.67,1367.36,15041,10.0,0,0.8278784880832378,1.3862943611198906,9.618601567386348,191.5607,2.8,36-50,High,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.174,0.5992,0.195,0.3048,0.4241,0.25,2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
6847,39,57152,5,390,5,3.4,5,29156,34,Desktop,Central,Silver,0,5831.2,5831.2,29156,10.0,45,0.6853827910309876,1.791759469228055,10.28045030017158,222.8928,8.0,36-50,High,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.15856095936042638,0.15396188565697091,0.17355643044619423,0.16906390002357935,0.174,0.3002,0.1994,0.3048,0.4241,0.25,2,9,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16
6848,43,57349,3,99,44,3.6,6,37704,25,Mobile,East,Platinum,1,12568.0,856.91,0,10.0,25,0.7574651283969664,1.3862943611198906,10.537547990636748,246.6007,8.399999999999999,36-50,High,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.14825306893295562,0.16906390002357935,0.174,0.5992,0.1981,0.1059,0.4241,0.25,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387
6849,68,93297,6,64,61,2.9,3,21114,10,Desktop,West,Silver,0,3519.0,346.13,21114,10.0,30,0.8948393168143698,1.9459101490553132,9.957738967368044,634.4196,6.300000000000001,65+,Very High,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17355643044619423,0.17,0.156,0.3002,0.195,0.3048,0.01,0.25,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
6850,26,20000,3,58,120,2.7,3,19867,8,Mobile,West,Silver,0,6622.33,165.56,19867,10.0,30,0.914947228730031,1.3862943611198906,9.896865676227241,52.0,6.8999999999999995,26-35,Low,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.5992,0.195,0.3048,0.2773,0.3185,6,8,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004
6851,24,20000,2,192,10,2.1,0,8625,18,Desktop,South,Bronze,1,4312.5,862.5,0,10.0,30,0.8187307530779818,1.0986122886681098,9.062536177207788,48.0,0.0,18-25,Low,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.15856095936042638,0.17644183773216032,0.17365878464276632,0.17580340264650285,0.17519623233908949,0.3002,0.2046,0.3933,0.1587,0.3185,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
6852,28,54761,1,15,20,3.1,3,12707,42,Mobile,West,Gold,0,12707.0,635.35,12707,4.8,0,0.6270890852730561,0.6931471805599453,9.449986995389407,153.3308,5.699999999999999,26-35,High,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.16300036062026685,0.174,0.5992,0.195,0.196,0.2773,0.25,0,6,0.0,1.0,1.2246467991473532e-16,-1.0
6853,38,112759,4,238,95,2.9,2,12186,92,Desktop,East,Gold,0,3046.5,128.27,12186,10.0,55,0.3597945077825237,1.6094379124341003,9.408125088823502,428.4842,4.2,36-50,Very High,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.156,0.3002,0.1981,0.196,0.4241,0.25,0,7,0.0,1.0,-0.4999999999999997,-0.8660254037844388
6854,18,57812,3,246,12,5.0,4,2835,43,Tablet,North,Bronze,0,945.0,236.25,2835,10.0,25,0.6201599950027585,1.3862943611198906,7.950149887652018,104.0616,0.0,18-25,High,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.16401590457256462,0.16658452439625432,0.17365878464276632,0.17580340264650285,0.174,0.1006,0.2029,0.3933,0.1587,0.25,2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998
6855,38,26678,4,22,37,5.0,5,9296,13,Desktop,East,Silver,0,2324.0,251.24,9296,7.8,25,0.865502994567177,1.6094379124341003,9.137447046455858,101.3764,0.0,36-50,Medium,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.15856095936042638,0.17163048965169106,0.17355643044619423,0.16906390002357935,0.1669421487603306,0.3002,0.1981,0.3048,0.4241,0.1815,4,6,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
6856,58,22436,3,312,67,4.0,4,13600,23,Mobile,North,Bronze,0,4533.33,202.99,13600,10.0,25,0.7744861083592839,1.3862943611198906,9.517898598432753,130.1288,4.0,51-65,Medium,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.17013086989992302,0.1669421487603306,0.5992,0.2029,0.3933,0.1299,0.1815,5,7,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
6857,39,66960,6,32,4,2.6,4,12479,14,Mobile,South,Bronze,0,2079.83,3119.75,12479,10.0,75,0.8559395234122652,1.9459101490553132,9.43188264192342,261.144,9.6,36-50,High,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.174,0.5992,0.2046,0.3933,0.4241,0.25,5,11,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
