visitor_id,age,ticket_type,visit_date,group_size,spend_amount,satisfaction_score,attractions_visited,time_spent_hours,return_visitor,feedback_text
37971,44,Premium,2127-12-17,3,58.33740974154814,2.5,3,5.6862293341505215,1,Amazing experience!
37972,45,Premium,2127-12-18,3,80.2328978996738,2.9,7,4.417661169918291,1,Expensive
37973,6,Premium,2127-12-19,5,24.525581019496528,4.9,6,2.855790822798798,1,Amazing experience!
37974,30,Premium,2127-12-20,8,276.07803669653504,2.1,5,3.334800540672065,0,Great day out
37975,10,VIP,2127-12-21,2,14.178821462250388,4.7,1,6.330071298154943,0,Great day out
37976,23,Standard,2127-12-22,4,52.791206513543244,2.9,2,4.85044452256028,0,Animals were active
37977,43,Standard,2127-12-23,3,31.461830644090952,3.0,4,6.314877875889925,0,Animals were active
37978,12,Premium,2127-12-24,2,56.336398992878415,1.4,2,4.652263974547927,1,Educational and fun
37979,65,Standard,2127-12-25,2,42.517563463855566,2.4,4,2.531036872527495,1,Expensive
37980,5,Standard,2127-12-26,2,42.294465722858234,2.4,5,3.235970076413463,0,Expensive
37981,52,Premium,2127-12-27,2,154.9915408651038,3.7,2,6.555837888059854,0,Too crowded
37982,56,Standard,2127-12-28,4,242.22666347279088,4.2,4,4.871915119238999,0,Great day out
37983,65,Standard,2127-12-29,1,68.07302461165256,4.1,4,4.7538497233657955,0,Great day out
37984,32,Standard,2127-12-30,4,30.73833753193913,1.7,7,6.929172776459291,0,Too crowded
37985,60,VIP,2127-12-31,3,102.85629631441188,1.1,5,1.0,1,Expensive
37986,61,Premium,2128-01-01,4,61.083150891599026,5.0,4,3.6663466001876968,0,Educational and fun
37987,23,Standard,2128-01-02,3,129.3139904301293,2.6,6,3.0478957812181333,0,Educational and fun
37988,24,Standard,2128-01-03,2,57.43370113142429,4.8,3,1.4321439799214812,0,Educational and fun
37989,60,Annual Pass,2128-01-04,4,81.85305785870213,2.8,2,5.66515810601871,1,Amazing experience!
37990,38,VIP,2128-01-05,1,42.58104275950203,2.5,1,2.43068645177763,1,Great day out
37991,56,Standard,2128-01-06,2,40.329638356795314,4.7,5,3.2134945444836363,1,Amazing experience!
37992,55,VIP,2128-01-07,2,99.63237475548172,1.3,2,3.647152079012582,1,Amazing experience!
37993,57,VIP,2128-01-08,1,132.15577905113773,2.1,4,3.1295870025431523,0,Too crowded
37994,33,Premium,2128-01-09,4,136.88526661096594,2.1,4,6.122647502241779,0,Great day out
37995,51,Premium,2128-01-10,1,57.98994812310319,3.7,3,4.507893238336293,0,Expensive
37996,10,Standard,2128-01-11,1,40.44307834402368,4.5,8,1.9434406609002854,1,Educational and fun
37997,17,Premium,2128-01-12,2,155.21544749623263,3.6,3,3.623736558067997,0,Amazing experience!
37998,57,Premium,2128-01-13,3,42.84678232300507,2.1,4,4.780704668700119,0,Animals were active
37999,9,Standard,2128-01-14,6,50.00474763767616,4.3,1,3.916868264679291,1,Animals were active
38000,38,Standard,2128-01-15,1,162.83820704704362,4.6,3,2.8923264101698893,1,Too crowded
38001,32,Standard,2128-01-16,5,321.31290882334395,2.2,6,6.106349934848224,1,Educational and fun
38002,57,Annual Pass,2128-01-17,2,41.108944909850685,3.4,6,5.6058664201034185,0,Great day out
38003,26,VIP,2128-01-18,5,47.747217612504684,4.3,4,2.677310427147922,0,Amazing experience!
38004,22,Standard,2128-01-19,5,54.65910937491827,2.7,4,6.998664317621678,0,Educational and fun
38005,30,VIP,2128-01-20,5,27.205232100404125,4.7,5,5.4248940581464264,1,Great day out
38006,28,Standard,2128-01-21,1,290.44017765331,2.2,5,5.878257487457409,0,Expensive
38007,15,Standard,2128-01-22,6,148.44979517961264,3.5,4,1.9323349595442805,1,Amazing experience!
38008,14,Standard,2128-01-23,2,19.6677124401183,4.0,1,5.9235370085417856,1,Expensive
38009,60,Standard,2128-01-24,2,10.0,3.4,3,1.6753477607729357,0,Expensive
38010,14,Premium,2128-01-25,1,273.36198523286566,1.8,3,6.162337677791924,1,Great day out
38011,63,Standard,2128-01-26,6,88.35886505685748,2.3,2,3.552028625091121,1,Expensive
38012,66,Standard,2128-01-27,2,235.0718481784662,2.2,8,4.217645165640745,1,Animals were active
38013,41,Standard,2128-01-28,3,10.0,4.2,3,4.722906810839931,1,Great day out
38014,62,Standard,2128-01-29,4,10.0,2.3,7,4.16835147183555,1,Educational and fun
38015,14,Standard,2128-01-30,1,160.11288501829796,1.5,1,2.3004126971960575,1,Too crowded
38016,69,Standard,2128-01-31,2,16.320157776053005,1.9,3,3.7887029788998925,0,Expensive
38017,21,Premium,2128-02-01,4,38.40737659852778,3.7,4,5.158474673195993,0,Animals were active
38018,8,VIP,2128-02-02,4,129.00773549435092,2.4,7,1.023807300566327,0,Too crowded
38019,63,Annual Pass,2128-02-03,3,221.32294890881641,1.5,4,4.0081145134299305,0,Too crowded
38020,61,Annual Pass,2128-02-04,1,41.12139177328097,4.8,5,3.1265697432018027,0,Too crowded
38021,68,Premium,2128-02-05,4,47.23653242551652,4.0,4,3.5617700407542556,1,Great day out
38022,64,Annual Pass,2128-02-06,4,151.65926437067446,4.9,3,4.8517550175881805,0,Educational and fun
38023,16,Standard,2128-02-07,4,209.48548287014003,3.3,4,2.8850042137872967,0,Educational and fun
38024,50,Standard,2128-02-08,1,66.45342620086944,2.8,6,1.0,1,Great day out
38025,16,Annual Pass,2128-02-09,4,12.519759706409648,2.1,3,5.0332057306853715,1,Too crowded
38026,68,Standard,2128-02-10,3,70.0523845398668,3.1,6,4.023419689849867,1,Educational and fun
38027,32,Standard,2128-02-11,1,85.144572764278,1.3,6,2.5265741126847736,0,Educational and fun
38028,40,Standard,2128-02-12,1,10.0,4.9,3,4.88299883546539,0,Educational and fun
38029,11,Standard,2128-02-13,2,56.36925771886867,3.6,7,2.6881733780928485,1,Animals were active
38030,14,Premium,2128-02-14,4,52.50821799191158,2.5,3,1.898316115655596,0,Amazing experience!
38031,31,Premium,2128-02-15,3,35.53404241859782,1.0,3,4.100225114800346,0,Expensive
38032,62,Standard,2128-02-16,2,211.46035646596368,2.2,4,4.207756048742352,1,Amazing experience!
38033,18,Premium,2128-02-17,6,112.62564203065168,1.3,3,4.698262629863355,0,Animals were active
38034,33,Standard,2128-02-18,1,32.32199262325014,3.4,5,5.731050917642807,1,Too crowded
38035,10,Standard,2128-02-19,5,47.019007548867506,1.6,4,2.5448400902952732,1,Amazing experience!
38036,34,VIP,2128-02-20,1,112.43206103094523,2.2,3,4.605140033592069,0,Amazing experience!
38037,23,Standard,2128-02-21,3,10.217085829107152,3.2,5,3.130752868314949,0,Too crowded
38038,46,Standard,2128-02-22,5,200.0898557293114,3.4,6,1.0,0,Expensive
38039,5,VIP,2128-02-23,1,99.86839186746259,1.2,8,5.02919258761958,0,Expensive
38040,61,Premium,2128-02-24,2,213.22948275447916,4.3,10,2.9478480938140197,0,Expensive
38041,9,Premium,2128-02-25,2,41.277320387802625,1.2,2,3.761955211740914,0,Too crowded
38042,62,Standard,2128-02-26,1,28.120337313718387,1.7,3,5.079483612435391,1,Great day out
38043,66,Premium,2128-02-27,4,27.698241011174176,4.0,1,4.191927408658219,0,Expensive
38044,39,Standard,2128-02-28,1,37.82195697722298,4.3,5,4.684474430517089,1,Educational and fun
38045,53,VIP,2128-02-29,3,12.35432217865991,4.1,2,3.144262343394385,1,Too crowded
38046,11,Premium,2128-03-01,3,67.33673090958727,4.6,5,5.8370999866122215,0,Amazing experience!
38047,49,Annual Pass,2128-03-02,1,394.91834347980114,2.9,2,4.757834520917468,0,Animals were active
38048,55,VIP,2128-03-03,3,106.17624532819124,1.4,4,3.659727548622124,0,Educational and fun
38049,32,Standard,2128-03-04,3,21.26702849463785,1.9,3,5.845414797691789,1,Great day out
38050,8,Standard,2128-03-05,3,111.11592022944349,4.4,5,4.892232531478167,0,Amazing experience!
38051,14,Standard,2128-03-06,2,10.0,4.3,1,5.710461148554828,0,Amazing experience!
38052,61,Premium,2128-03-07,2,10.0,3.5,2,2.762891569496463,1,Educational and fun
38053,37,Standard,2128-03-08,1,22.160957591776036,3.0,3,2.4736347869544044,1,Animals were active
38054,5,Standard,2128-03-09,1,77.36879196416768,2.0,6,1.4529881745917903,0,Expensive
38055,22,Premium,2128-03-10,3,14.912352375723986,1.6,7,6.026381773338153,0,Educational and fun
38056,43,Standard,2128-03-11,1,10.0,3.4,5,4.955064448383048,1,Great day out
38057,31,Premium,2128-03-12,1,135.23614708427826,3.8,5,2.709508077947283,0,Animals were active
38058,68,VIP,2128-03-13,2,102.34578884298428,4.7,4,4.829059395236794,1,Animals were active
38059,15,Standard,2128-03-14,4,64.73177315490122,2.6,1,3.961811496439362,1,Amazing experience!
38060,28,Standard,2128-03-15,3,18.34761247841797,3.1,8,5.668808679008117,1,Animals were active
38061,23,Premium,2128-03-16,2,10.0,1.2,1,5.094915935802298,0,Amazing experience!
38062,69,Premium,2128-03-17,2,52.736312601966574,5.0,4,3.8289553623433252,0,Great day out
38063,65,Standard,2128-03-18,8,105.29942993167228,1.9,2,3.764895929329074,0,Expensive
38064,28,Standard,2128-03-19,4,10.0,4.0,3,4.152188812724709,0,Amazing experience!
38065,23,VIP,2128-03-20,2,45.21855870362177,1.9,7,4.666420935508595,1,Amazing experience!
38066,36,Premium,2128-03-21,2,44.455029165489236,1.9,3,2.0690670781688882,0,Animals were active
38067,58,Annual Pass,2128-03-22,1,84.52252974427493,2.6,3,3.246153844550202,1,Too crowded
38068,24,Standard,2128-03-23,4,46.664781171074154,1.0,4,3.946488042996181,0,Too crowded
38069,64,Annual Pass,2128-03-24,4,239.2960792789579,1.0,5,4.337089092198821,0,Great day out
38070,41,Standard,2128-03-25,6,53.92715347700542,2.5,3,2.534414044969693,0,Animals were active
38071,68,Annual Pass,2128-03-26,4,73.0847241198313,3.9,4,4.323484618562329,0,Expensive
38072,5,Standard,2128-03-27,1,212.27101561299907,3.6,6,3.147350940849277,0,Too crowded
38073,28,Standard,2128-03-28,1,13.559826863637685,3.3,3,3.5852999432111674,1,Too crowded
38074,46,Standard,2128-03-29,5,17.39426362173471,2.5,5,2.297272770856533,0,Great day out
38075,57,Standard,2128-03-30,3,110.56251639424184,3.1,6,5.72387345710027,1,Great day out
38076,11,VIP,2128-03-31,2,93.7041207448167,1.3,3,3.1394059208655563,0,Expensive
38077,69,VIP,2128-04-01,1,97.88509741548887,4.4,3,6.414563131042239,0,Expensive
38078,25,Standard,2128-04-02,6,98.43859672283087,2.3,3,1.419395913529538,0,Too crowded
38079,42,Standard,2128-04-03,4,167.7574289823243,3.2,2,2.0799047534121686,1,Great day out
38080,19,Standard,2128-04-04,4,163.17838468037672,4.9,8,2.8174717741458712,0,Animals were active
38081,39,Standard,2128-04-05,3,220.60656242361824,3.1,3,7.015142371910746,1,Great day out
38082,61,Standard,2128-04-06,2,10.518884888087655,2.6,1,7.370105669996372,0,Great day out
38083,59,Standard,2128-04-07,4,10.0,1.8,1,6.191161731739405,1,Great day out
38084,31,Standard,2128-04-08,1,28.650296876764653,2.7,3,4.809372532742103,0,Great day out
38085,64,Standard,2128-04-09,2,56.71595176652305,1.5,4,5.253984391678045,0,Educational and fun
38086,11,Standard,2128-04-10,1,29.479118043211123,3.5,3,1.0,1,Too crowded
38087,8,VIP,2128-04-11,1,81.44961648666786,1.2,5,4.240220709029789,1,Too crowded
38088,63,Standard,2128-04-12,1,45.37568818076682,2.5,7,3.4477672977236953,0,Educational and fun
38089,16,Standard,2128-04-13,1,74.65625776276849,2.1,9,3.4482779534367825,0,Great day out
38090,7,Standard,2128-04-14,2,10.0,2.4,8,5.714647335995546,1,Amazing experience!
38091,22,Standard,2128-04-15,1,10.0,2.6,7,5.201101280088949,0,Educational and fun
38092,61,Standard,2128-04-16,4,64.93281912385665,3.2,3,3.8646588821785204,0,Amazing experience!
38093,33,Standard,2128-04-17,1,19.635112376536277,4.1,3,4.947494522955275,0,Too crowded
38094,69,VIP,2128-04-18,3,91.48114511339058,4.0,5,6.578701195884117,1,Animals were active
38095,57,Standard,2128-04-19,4,153.73946912313738,4.2,5,4.147278178067904,0,Amazing experience!
38096,49,VIP,2128-04-20,1,23.68055058170836,4.7,3,6.068711510645162,1,Too crowded
38097,57,VIP,2128-04-21,3,51.5415359594555,3.7,3,5.002790123845796,1,Expensive
38098,43,Standard,2128-04-22,5,29.196952998894318,3.6,4,5.087005457380338,1,Too crowded
38099,17,Standard,2128-04-23,1,89.45686325225923,1.3,4,3.1847115465630904,0,Great day out
38100,26,Premium,2128-04-24,3,174.6009138318487,3.9,6,3.1135505821536555,1,Expensive
38101,30,Standard,2128-04-25,3,192.50768355770364,2.7,2,2.5522131849158347,0,Too crowded
38102,49,Standard,2128-04-26,1,93.20976026658022,2.1,4,2.390864127809487,1,Animals were active
38103,35,VIP,2128-04-27,3,181.47759142780487,2.2,2,3.7782637413931086,1,Educational and fun
38104,51,Standard,2128-04-28,3,62.19317929019806,3.9,5,1.955966304203646,0,Expensive
38105,34,VIP,2128-04-29,6,33.073517521652946,4.6,4,3.956665097854935,0,Too crowded
38106,58,VIP,2128-04-30,1,10.0,3.4,1,4.401066005236792,1,Amazing experience!
38107,27,Annual Pass,2128-05-01,1,10.0,2.4,4,4.060494831869659,0,Great day out
38108,16,Standard,2128-05-02,1,29.219199297370007,2.0,5,3.0036701901628513,1,Animals were active
38109,42,Standard,2128-05-03,1,10.179095771085429,5.0,5,2.350121254028052,1,Great day out
38110,7,Premium,2128-05-04,5,10.081269649581671,4.2,9,5.100462218559271,1,Expensive
38111,38,Premium,2128-05-05,3,121.28279112818942,2.6,1,5.215346241413132,1,Expensive
38112,58,Standard,2128-05-06,3,41.78842388063019,2.0,4,2.8311896518177546,1,Expensive
38113,22,Standard,2128-05-07,1,10.0,2.0,5,4.935861992783524,1,Expensive
38114,32,Standard,2128-05-08,3,67.28765919010308,2.7,2,3.6389229903500078,1,Amazing experience!
38115,21,Premium,2128-05-09,4,134.8962453319933,1.5,2,1.2182257957617888,1,Great day out
38116,27,Standard,2128-05-10,4,118.32422177763016,2.5,4,5.961176472871554,0,Too crowded
38117,57,Standard,2128-05-11,2,169.68402968444542,3.6,1,2.985044702319636,0,Great day out
38118,44,Standard,2128-05-12,4,10.0,1.5,4,3.900268365766546,0,Expensive
38119,7,Premium,2128-05-13,3,14.33202768539264,4.1,7,5.831962140955666,0,Amazing experience!
38120,42,Standard,2128-05-14,4,12.983517960839091,3.9,5,4.224765218098141,0,Animals were active
38121,6,Premium,2128-05-15,3,114.09042144789566,4.4,3,2.9405222513943357,1,Too crowded
38122,8,Premium,2128-05-16,2,221.71981386964092,3.7,7,3.6864734286059706,1,Expensive
38123,40,Premium,2128-05-17,2,47.354711338571924,2.4,5,6.989874450378117,1,Expensive
38124,42,Standard,2128-05-18,1,149.0807913727942,3.0,4,4.297851506517995,1,Expensive
38125,20,Premium,2128-05-19,6,13.504898322593617,1.7,5,4.246130713393327,0,Too crowded
38126,40,Premium,2128-05-20,4,159.88974612726034,2.9,4,1.8792459120334017,1,Too crowded
38127,22,Standard,2128-05-21,3,55.48721767378731,1.7,3,2.184512987817796,0,Educational and fun
38128,7,Annual Pass,2128-05-22,2,11.945173075095907,1.1,5,4.999827094422901,0,Great day out
38129,62,Standard,2128-05-23,4,150.15761229377142,1.9,4,2.8436225784775893,1,Expensive
38130,11,Standard,2128-05-24,3,72.67482254698488,1.6,3,2.392545744043642,1,Great day out
38131,28,Annual Pass,2128-05-25,3,48.73708430601046,1.3,2,3.6115589842260727,1,Expensive
38132,33,Standard,2128-05-26,1,52.16622634647139,4.4,4,2.9058149335332892,1,Expensive
38133,35,Standard,2128-05-27,2,39.32001675519734,3.9,4,4.763756365769142,1,Educational and fun
38134,12,Annual Pass,2128-05-28,1,46.96184175956597,3.8,3,4.302445960138517,0,Great day out
38135,13,Standard,2128-05-29,2,10.0,3.8,4,5.714307390531841,1,Expensive
38136,61,Standard,2128-05-30,2,157.0659437514895,3.0,4,2.432932176451055,1,Too crowded
38137,7,Standard,2128-05-31,1,10.0,2.8,5,3.1889917431956896,1,Expensive
38138,15,Premium,2128-06-01,3,36.51120124347934,2.3,6,6.8209257039857984,0,Amazing experience!
38139,17,VIP,2128-06-02,2,233.05811577975985,1.6,2,6.032733893176411,1,Educational and fun
38140,42,Standard,2128-06-03,1,165.41432797622969,4.0,1,8.314877991775377,0,Expensive
38141,64,Standard,2128-06-04,1,38.79448829105464,4.7,6,3.2027727974753466,0,Too crowded
38142,64,Annual Pass,2128-06-05,3,19.9227636730044,2.5,2,2.319436951381011,1,Expensive
38143,15,Annual Pass,2128-06-06,1,10.0,4.9,2,2.4826527287672073,1,Amazing experience!
38144,39,Premium,2128-06-07,1,10.0,4.2,9,4.84551021620997,1,Expensive
38145,28,Standard,2128-06-08,4,248.47008970097994,3.5,6,3.9672243278011403,0,Educational and fun
38146,41,Premium,2128-06-09,5,12.06244259561682,1.8,5,3.6778267057492884,1,Expensive
38147,56,VIP,2128-06-10,4,275.4944365999899,2.5,5,3.697543145350681,0,Too crowded
38148,58,Annual Pass,2128-06-11,3,11.079663641984803,3.1,4,4.116006376712364,0,Animals were active
38149,31,Standard,2128-06-12,3,159.66934952493813,2.0,7,2.5964073187110674,1,Animals were active
38150,10,Standard,2128-06-13,1,33.451033528976396,1.1,3,5.509954246793624,1,Amazing experience!
38151,50,Standard,2128-06-14,1,145.75365538247675,3.4,2,4.716371542221654,1,Too crowded
38152,28,Standard,2128-06-15,3,104.73972710041221,1.2,6,6.628167954034602,0,Animals were active
38153,65,Standard,2128-06-16,1,105.49787358580204,1.6,6,3.3335134307647007,1,Educational and fun
38154,51,Standard,2128-06-17,2,32.2951967005544,3.7,1,2.6824354253750045,1,Amazing experience!
38155,32,Premium,2128-06-18,1,126.35025085078655,4.7,4,5.700052780569056,0,Expensive
38156,18,Standard,2128-06-19,1,264.6970272144575,4.0,4,4.358410322766376,0,Amazing experience!
38157,14,Standard,2128-06-20,1,116.24942133242557,1.4,4,1.7235096972130615,1,Expensive
38158,11,Standard,2128-06-21,3,296.89408044564794,3.5,3,3.029954981690459,1,Amazing experience!
38159,32,Premium,2128-06-22,1,116.43626884213947,4.7,8,3.0971335118592713,0,Educational and fun
38160,32,Premium,2128-06-23,1,25.85992110503878,4.4,6,3.8696735727149507,1,Educational and fun
38161,34,Premium,2128-06-24,3,36.94259479151916,2.1,2,5.186335147568954,0,Too crowded
38162,54,Standard,2128-06-25,2,21.71317353085346,4.3,5,2.8022906719563254,0,Too crowded
38163,39,VIP,2128-06-26,2,61.08871064401079,1.1,5,3.8129007467034373,0,Great day out
38164,42,Standard,2128-06-27,1,15.853252906725801,4.9,3,4.0418064781734655,0,Too crowded
38165,47,VIP,2128-06-28,1,126.58721986462464,3.1,4,3.3643950515312224,1,Great day out
38166,26,Standard,2128-06-29,3,12.186965360487314,2.3,4,5.125539821721779,1,Expensive
38167,46,Standard,2128-06-30,5,118.08955242676733,5.0,5,5.313652937063077,0,Great day out
38168,68,Annual Pass,2128-07-01,1,91.30625974746795,1.2,3,4.642477061096874,0,Amazing experience!
38169,52,Standard,2128-07-02,2,290.49676164338416,1.3,2,3.792127338559442,1,Expensive
38170,42,Premium,2128-07-03,2,192.05434344259461,3.4,2,4.126503058686167,1,Expensive
38171,52,Premium,2128-07-04,6,10.0,1.7,3,6.401352225373648,1,Animals were active
38172,29,Standard,2128-07-05,5,10.0,4.9,3,1.291389774027624,0,Great day out
38173,22,Annual Pass,2128-07-06,1,74.35624955218849,2.7,3,5.455323510226808,1,Animals were active
38174,46,VIP,2128-07-07,2,47.3092981412119,4.5,8,2.0415532553308577,1,Animals were active
38175,38,Premium,2128-07-08,2,17.908722144149174,2.8,8,4.971038964630194,0,Too crowded
38176,69,Standard,2128-07-09,4,153.94017178046215,4.7,2,4.092953415201512,1,Educational and fun
38177,66,Standard,2128-07-10,2,112.08273018236244,1.7,4,4.956357568127817,0,Too crowded
38178,62,Standard,2128-07-11,1,96.37014974038917,1.6,2,1.697866096037128,0,Expensive
38179,62,Standard,2128-07-12,5,122.91290450270488,2.9,1,4.343775249688711,1,Too crowded
38180,41,Premium,2128-07-13,2,47.57309809142012,1.7,3,5.6034781122551856,0,Educational and fun
38181,36,Standard,2128-07-14,1,17.01323950010305,4.8,2,3.566311772982412,0,Animals were active
38182,6,Premium,2128-07-15,4,100.68701991476286,1.4,7,4.7785617837240775,1,Educational and fun
38183,60,VIP,2128-07-16,3,20.44982869170202,4.5,4,1.5735895067061154,0,Amazing experience!
38184,47,Standard,2128-07-17,5,10.0,3.2,1,4.104022950931989,1,Too crowded
38185,39,VIP,2128-07-18,5,65.66138108822894,3.5,4,5.463213380335383,0,Amazing experience!
38186,25,Premium,2128-07-19,5,92.78404009634272,2.2,4,5.112118111448287,0,Animals were active
38187,23,Standard,2128-07-20,3,72.53543099917783,3.5,4,3.182577300928475,0,Educational and fun
38188,10,Premium,2128-07-21,2,53.597250969071496,2.1,4,7.313208214891128,1,Great day out
38189,58,Premium,2128-07-22,4,40.88923157534758,2.4,6,2.185684826070882,0,Expensive
38190,24,Standard,2128-07-23,1,53.616070111580655,4.0,5,3.2195380584051136,0,Expensive
38191,30,Standard,2128-07-24,4,108.86917692408169,3.8,3,3.233180293219871,0,Expensive
38192,49,Standard,2128-07-25,1,34.4400184353332,2.2,8,4.265968857245748,1,Amazing experience!
38193,65,Standard,2128-07-26,3,131.44464144893584,4.6,5,6.85320914119248,0,Amazing experience!
38194,10,Premium,2128-07-27,4,237.7831366927592,2.9,2,3.96304514347735,1,Too crowded
38195,18,Standard,2128-07-28,3,10.126476651473803,3.9,4,3.334593614417082,0,Expensive
38196,20,Premium,2128-07-29,2,82.65389038095574,1.7,1,3.725472361126194,1,Educational and fun
38197,16,Premium,2128-07-30,1,29.356208471502974,1.7,6,3.4384037512935217,0,Animals were active
38198,55,Standard,2128-07-31,3,19.57432272928281,2.5,4,7.3586050187669425,0,Amazing experience!
38199,41,VIP,2128-08-01,4,10.0,3.2,7,2.6541710271319907,0,Too crowded
38200,58,Standard,2128-08-02,1,19.25356537650654,1.7,5,5.06932451985613,1,Educational and fun
38201,23,VIP,2128-08-03,3,17.21529812643403,2.9,5,5.330993785155535,0,Expensive
38202,12,Annual Pass,2128-08-04,3,62.42667678152718,4.3,6,3.5941186978203694,1,Expensive
38203,52,VIP,2128-08-05,3,10.06410291129147,1.4,4,2.181641885168956,0,Great day out
38204,66,Standard,2128-08-06,2,61.820181031791925,2.6,1,5.334419394329718,0,Too crowded
38205,61,Premium,2128-08-07,2,108.43789967987976,3.4,3,3.261135587526443,0,Great day out
38206,30,Standard,2128-08-08,1,17.532006189974066,2.3,5,2.568883738155495,1,Expensive
38207,44,Standard,2128-08-09,4,36.80785103767201,3.7,6,4.876013239013292,1,Animals were active
38208,56,Standard,2128-08-10,3,18.754865503076445,4.5,4,2.3359115309618277,1,Amazing experience!
38209,18,Annual Pass,2128-08-11,3,57.22121210190459,3.4,9,3.2964046576463844,0,Amazing experience!
38210,42,Standard,2128-08-12,2,35.61909297398109,2.8,3,1.0,0,Too crowded
38211,14,Annual Pass,2128-08-13,2,25.06491782213722,2.3,3,5.8927890768223685,0,Too crowded
38212,13,VIP,2128-08-14,2,181.63755023113737,1.2,6,4.040274043298935,0,Educational and fun
38213,52,Standard,2128-08-15,3,29.437821859587018,2.0,5,5.322837369942711,1,Amazing experience!
38214,28,Standard,2128-08-16,4,189.25509069464,2.8,1,3.813961802689356,0,Animals were active
38215,26,Annual Pass,2128-08-17,5,304.1470324954994,4.7,2,2.2388042813723477,0,Animals were active
38216,65,Premium,2128-08-18,1,158.73883971369986,4.4,2,3.04680949450369,0,Educational and fun
38217,26,Premium,2128-08-19,2,288.9654442401099,2.3,7,2.8954575068759727,0,Educational and fun
38218,65,Premium,2128-08-20,5,160.1435136509295,2.1,7,2.792838416373401,0,Animals were active
38219,8,Premium,2128-08-21,3,122.68514866793726,1.4,2,4.41117416151117,1,Expensive
38220,45,Premium,2128-08-22,3,58.626161787977786,2.1,2,2.605008314043643,0,Animals were active
38221,39,Premium,2128-08-23,1,63.228535919714155,4.5,7,2.8512606667049774,1,Expensive
38222,69,Standard,2128-08-24,6,86.64359024907995,4.2,3,4.765864119018782,1,Educational and fun
38223,28,Annual Pass,2128-08-25,2,122.37638658433384,1.4,1,2.0251538010524746,1,Too crowded
38224,52,VIP,2128-08-26,2,10.0,4.2,9,4.978119800438476,0,Educational and fun
38225,47,Standard,2128-08-27,2,193.37572241998612,1.7,5,5.091326375851538,1,Expensive
38226,33,Standard,2128-08-28,1,48.61467459342677,2.0,1,3.330167823190596,0,Too crowded
38227,42,Premium,2128-08-29,2,48.33456645810444,3.6,8,1.7887024231371997,0,Too crowded
38228,11,VIP,2128-08-30,5,10.0,3.8,4,5.076332560060731,1,Too crowded
38229,19,Standard,2128-08-31,3,243.83890967175975,3.9,3,2.985753460562273,0,Educational and fun
38230,8,VIP,2128-09-01,1,10.0,4.8,6,4.789516121302054,0,Too crowded
38231,67,Premium,2128-09-02,2,155.32949143482367,4.3,4,4.711207035068103,1,Animals were active
38232,58,Standard,2128-09-03,2,138.6039188679947,1.5,3,7.294864695980851,1,Expensive
38233,11,Annual Pass,2128-09-04,2,235.26831630129243,4.5,2,1.9105859578253597,1,Expensive
38234,40,Standard,2128-09-05,2,46.53696220269508,1.5,6,3.9657585325993523,0,Too crowded
38235,60,VIP,2128-09-06,1,163.51777431613496,1.2,1,4.631144639097371,0,Too crowded
38236,33,Standard,2128-09-07,2,53.13913473525355,2.9,3,5.086759810893936,1,Great day out
38237,54,Annual Pass,2128-09-08,3,93.69588961516742,2.2,3,5.1370694080146215,0,Animals were active
38238,5,Standard,2128-09-09,2,121.5836147719173,2.4,3,3.9526258429300425,0,Too crowded
38239,55,Standard,2128-09-10,1,96.61307090685632,1.6,5,5.394046880697603,0,Animals were active
38240,49,Premium,2128-09-11,1,28.172930877406237,1.6,5,3.65031670869522,0,Too crowded
38241,26,VIP,2128-09-12,4,158.12128333780913,2.9,2,1.0,1,Expensive
38242,9,Premium,2128-09-13,1,216.60861904771934,2.9,5,3.5591990291751774,0,Great day out
38243,23,VIP,2128-09-14,3,94.58822813385618,3.9,2,3.784249280073914,1,Educational and fun
38244,21,Standard,2128-09-15,1,10.0,2.9,9,4.442083091899799,0,Great day out
38245,50,Standard,2128-09-16,3,223.01516115006618,1.5,6,2.5654155323474646,1,Educational and fun
38246,63,Premium,2128-09-17,4,20.41875127054095,1.1,7,1.344388263342588,0,Expensive
38247,37,Annual Pass,2128-09-18,6,33.02142148895185,3.8,6,4.8739439413602215,0,Expensive
38248,53,Standard,2128-09-19,4,110.03705446124478,1.6,3,5.4789402808182075,0,Amazing experience!
38249,22,Premium,2128-09-20,3,93.24499557940548,1.8,5,4.529084498975524,1,Expensive
38250,40,VIP,2128-09-21,3,80.80112140341404,4.4,6,5.60432491768573,0,Amazing experience!
38251,21,VIP,2128-09-22,4,10.059520833789088,3.7,3,3.639612848841568,1,Educational and fun
38252,42,Standard,2128-09-23,1,89.6165866169585,4.0,2,2.3223733250984804,0,Too crowded
38253,39,Standard,2128-09-24,3,200.04616495934874,3.8,2,6.406186798496516,0,Too crowded
38254,43,Standard,2128-09-25,3,12.670597207183555,2.1,3,3.972523956332357,0,Animals were active
38255,21,Annual Pass,2128-09-26,1,34.56544897702529,2.1,3,5.002526799029863,0,Expensive
38256,6,VIP,2128-09-27,4,10.0,2.2,3,5.8964531864582135,0,Educational and fun
38257,60,Premium,2128-09-28,3,196.09148488166315,2.7,1,4.174509604388689,0,Animals were active
38258,34,Standard,2128-09-29,3,136.36236616331797,3.4,5,3.54019713187488,0,Animals were active
38259,65,Annual Pass,2128-09-30,4,86.88198865983227,2.8,5,4.566919486739967,1,Too crowded
